,lakeid,year4,sampledate,ice,depth,ph,alk,dic,tic,doc,toc,no3no2,no2,nh4,o2,totnf,totnuf,totpf,totpuf,drsif
4016,SP,1992,05/06/1992,iceoff,0,7.51,646,8.1,8.39,2.87,2.99,15,NA,19,NA,190,244,4,9,2958
4017,SP,1992,05/06/1992,iceoff,0,7.5,615,8.16,8.37,2.91,3.02,15,NA,29,NA,184,227,3,9,2936
4018,SP,1992,05/06/1992,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,NA,NA,NA,NA,NA
4019,SP,1992,05/06/1992,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3,NA,NA,NA,NA,NA
4020,SP,1992,05/06/1992,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3,NA,NA,NA,NA,NA
4021,SP,1992,05/06/1992,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,NA,NA,NA,NA,NA
4022,SP,1992,05/06/1992,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1,NA,NA,NA,NA,NA
4023,SP,1992,05/06/1992,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,NA,NA,NA,NA,NA
4024,SP,1992,05/06/1992,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,NA,NA,NA,NA,NA
4025,SP,1992,05/06/1992,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,NA,NA,NA,NA,NA
4026,SP,1992,05/06/1992,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,NA,NA,NA,NA,NA
4027,SP,1992,05/06/1992,iceoff,10,7.34,614,8.48,8.61,2.84,2.88,18,NA,37,11.8,181,247,0,9,3001
4028,SP,1992,05/06/1992,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,NA,NA,NA,NA,NA
4029,SP,1992,05/06/1992,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA,NA
4030,SP,1992,05/06/1992,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA,NA
4031,SP,1992,05/06/1992,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA,NA
4032,SP,1992,05/06/1992,iceoff,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,NA,NA,NA,NA,NA
4033,SP,1992,05/06/1992,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,NA,NA,NA,NA,NA
4034,SP,1992,05/06/1992,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,NA,NA,NA,NA,NA
4035,SP,1992,05/06/1992,iceoff,18,7.26,619,8.77,9.14,2.85,2.94,22,NA,53,11,208,253,3,8,3066
4036,SP,1992,05/19/1992,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,NA,NA,NA,NA,NA
4037,SP,1992,05/19/1992,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,NA,NA,NA,NA,NA
4038,SP,1992,05/19/1992,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,NA,NA,NA,NA,NA
4039,SP,1992,05/19/1992,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA,NA
4040,SP,1992,05/19/1992,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,NA,NA,NA,NA,NA
4041,SP,1992,05/19/1992,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1,NA,NA,NA,NA,NA
4042,SP,1992,05/19/1992,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA
4043,SP,1992,05/19/1992,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,NA,NA,NA,NA,NA
4044,SP,1992,05/19/1992,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2,NA,NA,NA,NA,NA
4045,SP,1992,05/19/1992,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2,NA,NA,NA,NA,NA
4046,SP,1992,05/19/1992,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA
4047,SP,1992,05/19/1992,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,NA,NA,NA,NA,NA
4048,SP,1992,05/19/1992,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA
4049,SP,1992,05/19/1992,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,NA,NA,NA,NA,NA
4050,SP,1992,05/19/1992,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA
4051,SP,1992,05/19/1992,iceoff,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
4052,SP,1992,05/19/1992,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,NA,NA,NA,NA,NA
4053,SP,1992,05/19/1992,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,NA,NA,NA,NA,NA
4054,SP,1992,05/19/1992,iceoff,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
4055,SP,1992,06/02/1992,iceoff,0,8.18,NA,7.69,7.71,3.03,3.05,1,NA,5,9.6,153,216,4,10,2994
4056,SP,1992,06/02/1992,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,NA,NA,NA,NA,NA
4057,SP,1992,06/02/1992,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA
4058,SP,1992,06/02/1992,iceoff,3,8.34,NA,7.55,7.75,2.94,3.16,0,NA,17,10.5,163,199,0,5,2951
4059,SP,1992,06/02/1992,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8,NA,NA,NA,NA,NA
4060,SP,1992,06/02/1992,iceoff,5,8.43,NA,7.67,7.49,3.27,3.01,1,NA,10,11.3,163,204,2,4,2951
4061,SP,1992,06/02/1992,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9,NA,NA,NA,NA,NA
4062,SP,1992,06/02/1992,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,NA,NA,NA,NA,NA
4063,SP,1992,06/02/1992,iceoff,8,7.89,NA,7.82,8,2.9,2.96,1,NA,130,13.3,135,239,3,10,2866
4064,SP,1992,06/02/1992,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3,NA,NA,NA,NA,NA
4065,SP,1992,06/02/1992,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,NA,NA,NA,NA,NA
4066,SP,1992,06/02/1992,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8,NA,NA,NA,NA,NA
4067,SP,1992,06/02/1992,iceoff,12,7.22,NA,8.8,8.95,2.97,3.31,2,NA,73,10.2,144,256,3,12,3005
4068,SP,1992,06/02/1992,iceoff,12,7.19,NA,8.72,8.94,2.75,2.87,2,NA,94,10.2,156,233,10,12,2994
4069,SP,1992,06/02/1992,iceoff,12,7.22,NA,8.8,8.95,2.97,3.31,2,NA,73,NA,144,256,3,12,3005
4070,SP,1992,06/02/1992,iceoff,12,7.19,NA,8.72,8.94,2.75,2.87,2,NA,94,NA,156,233,10,12,2994
4071,SP,1992,06/02/1992,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA
4072,SP,1992,06/02/1992,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA
4073,SP,1992,06/02/1992,iceoff,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA
4074,SP,1992,06/02/1992,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,NA,NA,NA
4075,SP,1992,06/02/1992,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,NA,NA,NA,NA,NA
4076,SP,1992,06/02/1992,iceoff,18,6.86,NA,10.75,10.96,2.63,2.69,16,NA,330,5.2,400,491,3,19,3828
4077,SP,1992,06/15/1992,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
4078,SP,1992,06/15/1992,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
4079,SP,1992,06/15/1992,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
4080,SP,1992,06/15/1992,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
4081,SP,1992,06/15/1992,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,NA,NA,NA,NA,NA
4082,SP,1992,06/15/1992,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,NA,NA,NA,NA,NA
4083,SP,1992,06/15/1992,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2,NA,NA,NA,NA,NA
4084,SP,1992,06/15/1992,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8,NA,NA,NA,NA,NA
4085,SP,1992,06/15/1992,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,NA,NA,NA,NA,NA
4086,SP,1992,06/15/1992,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2,NA,NA,NA,NA,NA
4087,SP,1992,06/15/1992,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3,NA,NA,NA,NA,NA
4088,SP,1992,06/15/1992,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8,NA,NA,NA,NA,NA
4089,SP,1992,06/15/1992,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
4090,SP,1992,06/15/1992,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,NA,NA,NA,NA,NA
4091,SP,1992,06/15/1992,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,NA,NA,NA,NA,NA
4092,SP,1992,06/15/1992,iceoff,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,NA,NA,NA,NA,NA
4093,SP,1992,06/15/1992,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
4094,SP,1992,06/15/1992,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA
4095,SP,1992,06/15/1992,iceoff,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA
4096,SP,1992,06/30/1992,iceoff,0,8.4,NA,7.77,7.85,2.98,3.22,1,NA,21,9.6,178,173,0,4,2851
4097,SP,1992,06/30/1992,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA
4098,SP,1992,06/30/1992,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
4099,SP,1992,06/30/1992,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA
4100,SP,1992,06/30/1992,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,NA,NA,NA,NA,NA
4101,SP,1992,06/30/1992,iceoff,5,8.55,NA,7.71,7.74,3.02,3.34,1,NA,19,10,155,170,3,5,2851
4102,SP,1992,06/30/1992,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA
4103,SP,1992,06/30/1992,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6,NA,NA,NA,NA,NA
4104,SP,1992,06/30/1992,iceoff,8,8.56,NA,7.71,7.82,3.09,3.29,1,NA,4,14,162,228,3,11,2725
4105,SP,1992,06/30/1992,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9,NA,NA,NA,NA,NA
4106,SP,1992,06/30/1992,iceoff,10,8.14,NA,7.87,8.04,2.88,3.06,1,NA,13,13.8,137,210,3,11,2474
4107,SP,1992,06/30/1992,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,NA,NA,NA,NA,NA
4108,SP,1992,06/30/1992,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,NA,NA,NA,NA,NA
4109,SP,1992,06/30/1992,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA
4110,SP,1992,06/30/1992,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA
4111,SP,1992,06/30/1992,iceoff,15,6.91,NA,10.3,10.55,2.74,2.71,2,NA,3,5.8,121,164,3,8,3207
4112,SP,1992,06/30/1992,iceoff,15,6.88,NA,10.34,10.61,2.67,2.8,2,NA,0,5.8,128,167,2,9,3186
4113,SP,1992,06/30/1992,iceoff,15,6.91,NA,10.3,10.55,2.74,2.71,2,NA,3,NA,121,164,3,8,3207
4114,SP,1992,06/30/1992,iceoff,15,6.88,NA,10.34,10.61,2.67,2.8,2,NA,0,NA,128,167,2,9,3186
4115,SP,1992,06/30/1992,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,NA,NA,NA,NA,NA
4116,SP,1992,06/30/1992,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
4117,SP,1992,06/30/1992,iceoff,18,6.75,NA,12.02,12.6,2.71,2.74,4,NA,107,0.4,237,379,4,25,3983
4118,SP,1992,07/14/1992,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
4119,SP,1992,07/14/1992,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
4120,SP,1992,07/14/1992,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
4121,SP,1992,07/14/1992,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
4122,SP,1992,07/14/1992,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA
4123,SP,1992,07/14/1992,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,NA,NA,NA,NA,NA
4124,SP,1992,07/14/1992,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,NA,NA,NA,NA,NA
4125,SP,1992,07/14/1992,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,NA,NA,NA,NA,NA
4126,SP,1992,07/14/1992,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA
4127,SP,1992,07/14/1992,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA
4128,SP,1992,07/14/1992,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9,NA,NA,NA,NA,NA
4129,SP,1992,07/14/1992,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3,NA,NA,NA,NA,NA
4130,SP,1992,07/14/1992,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA
4131,SP,1992,07/14/1992,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,NA,NA,NA
4132,SP,1992,07/14/1992,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,NA,NA,NA,NA,NA
4133,SP,1992,07/14/1992,iceoff,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,NA,NA,NA,NA,NA
4134,SP,1992,07/14/1992,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,NA,NA,NA,NA,NA
4135,SP,1992,07/14/1992,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA
4136,SP,1992,07/14/1992,iceoff,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA
4137,SP,1992,07/29/1992,iceoff,0,8.36,NA,7.61,7.89,3.08,3.6,0,NA,9,8.4,194,201,0,2,2969
4138,SP,1992,07/29/1992,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA
4139,SP,1992,07/29/1992,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA
4140,SP,1992,07/29/1992,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA
4141,SP,1992,07/29/1992,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA
4142,SP,1992,07/29/1992,iceoff,5,8.14,NA,7.73,7.69,3.33,3.17,6,NA,26,8.4,271,197,1,2,2979
4143,SP,1992,07/29/1992,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA
4144,SP,1992,07/29/1992,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA,NA
4145,SP,1992,07/29/1992,iceoff,8,8.89,NA,7.39,7.58,3.16,3.52,0,NA,26,13.7,256,255,2,8,2853
4146,SP,1992,07/29/1992,iceoff,8,8.89,NA,7.45,7.57,3.26,3.38,0,NA,9,13.7,248,312,3,7,2895
4147,SP,1992,07/29/1992,iceoff,8,8.89,NA,7.39,7.58,3.16,3.52,0,NA,26,NA,256,255,2,8,2853
4148,SP,1992,07/29/1992,iceoff,8,8.89,NA,7.45,7.57,3.26,3.38,0,NA,9,NA,248,312,3,7,2895
4149,SP,1992,07/29/1992,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6,NA,NA,NA,NA,NA
4150,SP,1992,07/29/1992,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,NA,NA,NA,NA,NA
4151,SP,1992,07/29/1992,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA
4152,SP,1992,07/29/1992,iceoff,12,7.11,NA,8.98,9.24,2.81,3.3,1,NA,107,8.5,178,282,2,9,2392
4153,SP,1992,07/29/1992,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA
4154,SP,1992,07/29/1992,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,NA,NA,NA,NA,NA
4155,SP,1992,07/29/1992,iceoff,15,6.78,NA,10.53,10.67,2.52,2.92,3,NA,15,2.3,259,228,2,8,3735
4156,SP,1992,07/29/1992,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
4157,SP,1992,07/29/1992,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA
4158,SP,1992,07/29/1992,iceoff,18,6.72,NA,12.7,13.51,4.04,2.86,0,NA,323,0.3,563,668,14,35,5466
4159,SP,1992,08/11/1992,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,NA,NA,NA,NA,NA
4160,SP,1992,08/11/1992,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,NA,NA,NA,NA,NA
4161,SP,1992,08/11/1992,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,NA,NA,NA,NA,NA
4162,SP,1992,08/11/1992,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,NA,NA,NA,NA,NA
4163,SP,1992,08/11/1992,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,NA,NA,NA,NA,NA
4164,SP,1992,08/11/1992,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,NA,NA,NA,NA,NA
4165,SP,1992,08/11/1992,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
4166,SP,1992,08/11/1992,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9,NA,NA,NA,NA,NA
4167,SP,1992,08/11/1992,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2,NA,NA,NA,NA,NA
4168,SP,1992,08/11/1992,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA
4169,SP,1992,08/11/1992,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA
4170,SP,1992,08/11/1992,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4171,SP,1992,08/11/1992,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,NA,NA,NA,NA,NA
4172,SP,1992,08/11/1992,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
4173,SP,1992,08/11/1992,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,NA,NA,NA
4174,SP,1992,08/11/1992,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA
4175,SP,1992,08/11/1992,iceoff,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA,NA,NA,NA,NA
4176,SP,1992,08/11/1992,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA
4177,SP,1992,08/11/1992,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA
4178,SP,1992,08/11/1992,iceoff,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA
4179,SP,1992,08/24/1992,iceoff,0,8.2,643,7.73,7.93,3.3,3.37,2,NA,5,8.5,164,172,0,3,2900
4180,SP,1992,08/24/1992,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
4181,SP,1992,08/24/1992,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
4182,SP,1992,08/24/1992,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
4183,SP,1992,08/24/1992,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
4184,SP,1992,08/24/1992,iceoff,5,8.22,635,7.84,7.94,3.64,3.32,0,NA,10,8.6,123,192,0,0,2925
4185,SP,1992,08/24/1992,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA
4186,SP,1992,08/24/1992,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
4187,SP,1992,08/24/1992,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3,NA,NA,NA,NA,NA
4188,SP,1992,08/24/1992,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,NA,NA,NA,NA,NA
4189,SP,1992,08/24/1992,iceoff,10,8.41,630,7.56,7.7,3.27,3.57,2,NA,55,14.2,167,207,0,8,2450
4190,SP,1992,08/24/1992,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,NA,NA,NA,NA,NA
4191,SP,1992,08/24/1992,iceoff,12,7.15,642,8.73,9.16,3.22,3.44,2,NA,37,10.8,176,342,0,10,2412
4192,SP,1992,08/24/1992,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,NA,NA,NA,NA,NA
4193,SP,1992,08/24/1992,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
4194,SP,1992,08/24/1992,iceoff,15,6.71,676,11.29,12.06,2.89,2.76,0,NA,16,0.7,226,274,3,19,3825
4195,SP,1992,08/24/1992,iceoff,15,6.7,674,11.26,11.9,2.89,2.78,0,NA,7,0.7,265,136,3,17,3775
4196,SP,1992,08/24/1992,iceoff,15,6.71,676,11.29,12.06,2.89,2.76,0,NA,16,NA,226,274,3,19,3825
4197,SP,1992,08/24/1992,iceoff,15,6.7,674,11.26,11.9,2.89,2.78,0,NA,7,NA,265,136,3,17,3775
4198,SP,1992,08/24/1992,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA
4199,SP,1992,08/24/1992,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA
4200,SP,1992,08/24/1992,iceoff,18,6.78,753,14.75,15.57,5.07,4.27,0,NA,455,0.1,641,815,30,68,6400
4201,SP,1992,09/08/1992,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
4202,SP,1992,09/08/1992,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
4203,SP,1992,09/08/1992,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
4204,SP,1992,09/08/1992,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
4205,SP,1992,09/08/1992,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA
4206,SP,1992,09/08/1992,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA
4207,SP,1992,09/08/1992,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA
4208,SP,1992,09/08/1992,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA
4209,SP,1992,09/08/1992,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
4210,SP,1992,09/08/1992,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8,NA,NA,NA,NA,NA
4211,SP,1992,09/08/1992,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9,NA,NA,NA,NA,NA
4212,SP,1992,09/08/1992,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1,NA,NA,NA,NA,NA
4213,SP,1992,09/08/1992,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,NA,NA,NA,NA,NA
4214,SP,1992,09/08/1992,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA,NA
4215,SP,1992,09/08/1992,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,NA,NA,NA,NA,NA
4216,SP,1992,09/08/1992,iceoff,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA
4217,SP,1992,09/08/1992,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA
4218,SP,1992,09/08/1992,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA
