lakeid,year4,daynum,sampledate,depth,surfchlor
SP,1986,127,5/7/86,18,7
SP,1986,139,5/19/86,0,2.4
SP,1986,139,5/19/86,0,1.4
SP,1986,139,5/19/86,3,2.2
SP,1986,139,5/19/86,5,2.4
SP,1986,139,5/19/86,8,12
SP,1986,139,5/19/86,10,16.8
SP,1986,139,5/19/86,12,10.4
SP,1986,139,5/19/86,15,10.5
SP,1986,139,5/19/86,18,10.5
SP,1986,154,6/3/86,0,1.2
SP,1986,154,6/3/86,3,0.8
SP,1986,154,6/3/86,5,2.1
SP,1986,154,6/3/86,5,2.4
SP,1986,154,6/3/86,8,4.2
SP,1986,154,6/3/86,10,6.9
SP,1986,154,6/3/86,12,9.7
SP,1986,154,6/3/86,15,6.2
SP,1986,154,6/3/86,18,5.7
SP,1986,167,6/16/86,0,1.2
SP,1986,167,6/16/86,3,1.3
SP,1986,167,6/16/86,5,1.1
SP,1986,167,6/16/86,8,3.1
SP,1986,167,6/16/86,10,4.5
SP,1986,167,6/16/86,12,11.8
SP,1986,167,6/16/86,12,12.9
SP,1986,167,6/16/86,15,6.2
SP,1986,167,6/16/86,18,2
SP,1986,181,6/30/86,0,0.9
SP,1986,181,6/30/86,3,1.2
SP,1986,181,6/30/86,5,1.3
SP,1986,181,6/30/86,8,0.4
SP,1986,181,6/30/86,10,4.5
SP,1986,181,6/30/86,12,7.8
SP,1986,181,6/30/86,15,7.9
SP,1986,181,6/30/86,18,5.4
SP,1986,181,6/30/86,18,5.6
SP,1986,195,7/14/86,0,1.1
SP,1986,195,7/14/86,3,1.7
SP,1986,195,7/14/86,5,1.6
SP,1986,195,7/14/86,8,3.8
SP,1986,195,7/14/86,10,4.1
SP,1986,195,7/14/86,12,2.5
SP,1986,195,7/14/86,15,3.3
SP,1986,195,7/14/86,15,3.2
SP,1986,195,7/14/86,18,2.9
SP,1986,210,7/29/86,0,0.9
SP,1986,210,7/29/86,3,1.5
SP,1986,210,7/29/86,3,1.3
SP,1986,210,7/29/86,5,1.9
SP,1986,210,7/29/86,8,2
SP,1986,210,7/29/86,10,4.8
SP,1986,210,7/29/86,12,4.9
SP,1986,210,7/29/86,15,2
SP,1986,210,7/29/86,18,2
SP,1986,223,8/11/86,0,1.6
SP,1986,223,8/11/86,3,1.8
SP,1986,223,8/11/86,5,2.1
SP,1986,223,8/11/86,8,3.4
SP,1986,223,8/11/86,10,3.7
SP,1986,223,8/11/86,12,4
SP,1986,223,8/11/86,15,3.4
SP,1986,223,8/11/86,18,1.7
SP,1986,223,8/11/86,18,1.2
SP,1986,237,8/25/86,0,1.7
SP,1986,237,8/25/86,3,1.5
SP,1986,237,8/25/86,5,1.7
SP,1986,237,8/25/86,8,1.5
SP,1986,237,8/25/86,10,5.5
SP,1986,237,8/25/86,12,4.8
SP,1986,237,8/25/86,15,8.6
SP,1986,237,8/25/86,18,1.6
SP,1986,251,9/8/86,0,1.2
SP,1986,251,9/8/86,3,1.1
SP,1986,251,9/8/86,5,1.1
SP,1986,251,9/8/86,5,1.3
SP,1986,251,9/8/86,8,1.5
SP,1986,251,9/8/86,10,2.3
SP,1986,251,9/8/86,12,5.1
SP,1986,251,9/8/86,15,7.6
SP,1986,251,9/8/86,18,2.7
SP,1986,265,9/22/86,0,2.4
SP,1986,265,9/22/86,3,3.2
SP,1986,265,9/22/86,5,2.9
SP,1986,265,9/22/86,8,3.4
SP,1986,265,9/22/86,10,4.1
SP,1986,265,9/22/86,12,3.6
SP,1986,265,9/22/86,15,4.9
SP,1986,265,9/22/86,18,3.2
SP,1986,265,9/22/86,18,3
SP,1986,280,10/7/86,0,3
SP,1986,280,10/7/86,3,3.1
SP,1986,280,10/7/86,5,2.9
SP,1986,280,10/7/86,8,2.8
SP,1986,280,10/7/86,10,3.3
SP,1986,280,10/7/86,12,4.5
SP,1986,280,10/7/86,15,3.6
SP,1986,280,10/7/86,15,3.5
SP,1986,280,10/7/86,18,1.6
SP,1986,294,10/21/86,0,1.4
SP,1986,294,10/21/86,3,2.3
SP,1986,294,10/21/86,5,2.4
SP,1986,294,10/21/86,8,3.1
SP,1986,294,10/21/86,10,3.2
SP,1986,294,10/21/86,12,3.1
SP,1986,294,10/21/86,15,5
SP,1986,294,10/21/86,18,1.5
SP,1986,294,10/21/86,18,0.6
SP,1986,316,11/12/86,0,3.4
SP,1986,316,11/12/86,3,3.2
SP,1986,316,11/12/86,5,3.4
SP,1986,316,11/12/86,8,3.3
SP,1986,316,11/12/86,10,3.3
SP,1986,316,11/12/86,12,3.3
SP,1986,316,11/12/86,15,3.2
SP,1986,316,11/12/86,18,3.3
SP,1986,316,11/12/86,18,3.2
SP,1987,14,1/14/87,0,2.8
SP,1987,14,1/14/87,3,4.3
SP,1987,14,1/14/87,5,2.6
SP,1987,14,1/14/87,5,2.4
SP,1987,14,1/14/87,8,1.5
SP,1987,14,1/14/87,10,1
SP,1987,14,1/14/87,12,1
SP,1987,14,1/14/87,15,0.7
SP,1987,14,1/14/87,18,0.8
SP,1987,55,2/24/87,0,9.6
SP,1987,55,2/24/87,3,1.6
SP,1987,55,2/24/87,5,1.3
SP,1987,55,2/24/87,8,1.2
SP,1987,55,2/24/87,10,0.9
SP,1987,55,2/24/87,12,0.5
SP,1987,55,2/24/87,12,0.4
SP,1987,55,2/24/87,15,0.3
SP,1987,55,2/24/87,18,1.4
SP,1987,83,3/24/87,0,0.2
SP,1987,83,3/24/87,3,2.7
SP,1987,83,3/24/87,5,3.6
SP,1987,83,3/24/87,8,5.3
SP,1987,83,3/24/87,10,5.3
SP,1987,83,3/24/87,12,4.8
SP,1987,83,3/24/87,15,7.2
SP,1987,83,3/24/87,18,10.1
SP,1987,83,3/24/87,18,10.8
SP,1987,110,4/20/87,0,2.8
SP,1987,110,4/20/87,3,2.9
SP,1987,110,4/20/87,4,2.9
SP,1987,110,4/20/87,5,3.9
SP,1987,110,4/20/87,8,4.3
SP,1987,110,4/20/87,10,6.3
SP,1987,110,4/20/87,12,4.9
SP,1987,110,4/20/87,15,4.1
SP,1987,110,4/20/87,18,3.5
SP,1987,110,4/20/87,18,3.7
SP,1987,125,5/5/87,0,2.2
SP,1987,125,5/5/87,3,3.4
SP,1987,125,5/5/87,5,2.5
SP,1987,125,5/5/87,8,3.3
SP,1987,125,5/5/87,8,3.7
SP,1987,125,5/5/87,10,5.2
SP,1987,125,5/5/87,12,15
SP,1987,125,5/5/87,15,6.3
SP,1987,125,5/5/87,18,4.9
SP,1987,140,5/20/87,0,1.8
SP,1987,140,5/20/87,3,1.9
SP,1987,140,5/20/87,5,2.7
SP,1987,140,5/20/87,8,4
SP,1987,140,5/20/87,10,3.7
SP,1987,140,5/20/87,12,6.7
SP,1987,140,5/20/87,15,7
SP,1987,140,5/20/87,18,4.4
SP,1987,140,5/20/87,18,4.6
SP,1987,153,6/2/87,0,0.8
SP,1987,153,6/2/87,3,1
SP,1987,153,6/2/87,5,1.2
SP,1987,153,6/2/87,8,1.7
SP,1987,153,6/2/87,10,2.8
SP,1987,153,6/2/87,10,3.2
SP,1987,153,6/2/87,12,6.3
SP,1987,153,6/2/87,15,7.5
SP,1987,153,6/2/87,18,2.6
SP,1987,162,6/11/87,0,1
SP,1987,162,6/11/87,3,1.3
SP,1987,162,6/11/87,5,1.1
SP,1987,162,6/11/87,8,1.1
SP,1987,162,6/11/87,10,2.6
SP,1987,162,6/11/87,12,4.8
SP,1987,162,6/11/87,12,4.4
SP,1987,162,6/11/87,13,6.9
SP,1987,162,6/11/87,15,8.7
SP,1987,162,6/11/87,18,4.6
SP,1987,180,6/29/87,0,0.1
SP,1987,180,6/29/87,3,0.7
SP,1987,180,6/29/87,5,1
SP,1987,180,6/29/87,8,1.5
SP,1987,180,6/29/87,10,1.9
SP,1987,180,6/29/87,10,1.9
SP,1987,180,6/29/87,12,2.7
SP,1987,180,6/29/87,15,9.6
SP,1987,180,6/29/87,18,5.8
SP,1987,194,7/13/87,0,1.4
SP,1987,194,7/13/87,3,0.9
SP,1987,194,7/13/87,5,1.4
SP,1987,194,7/13/87,8,1.7
SP,1987,194,7/13/87,10,2.4
SP,1987,194,7/13/87,12,3.3
SP,1987,194,7/13/87,15,8.9
SP,1987,194,7/13/87,15,8.1
SP,1987,194,7/13/87,18,4.3
SP,1987,210,7/29/87,0,0.4
SP,1987,210,7/29/87,3,0.6
SP,1987,210,7/29/87,5,1.2
SP,1987,210,7/29/87,8,1.5
SP,1987,210,7/29/87,10,3
SP,1987,210,7/29/87,12,5.5
SP,1987,210,7/29/87,15,6.2
SP,1987,210,7/29/87,15,5.6
SP,1987,210,7/29/87,18,6
SP,1987,223,8/11/87,0,1.1
SP,1987,223,8/11/87,3,1
SP,1987,223,8/11/87,5,1
SP,1987,223,8/11/87,8,1.7
SP,1987,223,8/11/87,10,2.4
SP,1987,223,8/11/87,12,6.5
SP,1987,223,8/11/87,15,14.2
SP,1987,223,8/11/87,18,5.9
SP,1987,223,8/11/87,18,5.5
SP,1987,238,8/26/87,0,0.9
SP,1987,238,8/26/87,3,0.9
SP,1987,238,8/26/87,5,0.9
SP,1987,238,8/26/87,8,1
SP,1987,238,8/26/87,10,2
SP,1987,238,8/26/87,12,3.1
SP,1987,238,8/26/87,15,8.4
SP,1987,238,8/26/87,18,7.7
SP,1987,238,8/26/87,18,-42.6
SP,1987,251,9/8/87,0,1.1
SP,1987,251,9/8/87,3,1.1
SP,1987,251,9/8/87,5,1.3
SP,1987,251,9/8/87,8,1.3
SP,1987,251,9/8/87,10,1.7
SP,1987,251,9/8/87,12,1.8
SP,1987,251,9/8/87,15,5.3
SP,1987,251,9/8/87,15,6.3
SP,1987,251,9/8/87,18,5
SP,1987,264,9/21/87,0,1.1
SP,1987,264,9/21/87,3,1.1
SP,1987,264,9/21/87,5,1.1
SP,1987,264,9/21/87,8,1.1
SP,1987,264,9/21/87,10,1.1
SP,1987,264,9/21/87,12,4
SP,1987,264,9/21/87,12,4
SP,1987,264,9/21/87,15,6.8
SP,1987,264,9/21/87,17,6.5
SP,1987,278,10/5/87,0,1.6
SP,1987,278,10/5/87,3,1.7
SP,1987,278,10/5/87,5,1.6
SP,1987,278,10/5/87,8,1.6
SP,1987,278,10/5/87,10,1.9
SP,1987,278,10/5/87,12,3.2
SP,1987,278,10/5/87,12,3.2
SP,1987,278,10/5/87,15,7.4
SP,1987,278,10/5/87,17,5.3
SP,1987,293,10/20/87,0,2.3
SP,1987,293,10/20/87,3,2.3
SP,1987,293,10/20/87,5,2.4
SP,1987,293,10/20/87,8,2.4
SP,1987,293,10/20/87,10,2.7
SP,1987,293,10/20/87,12,2.2
SP,1987,293,10/20/87,15,4.4
SP,1987,293,10/20/87,17,3.1
SP,1987,293,10/20/87,17,3.4
SP,1987,306,11/2/87,0,3.1
SP,1987,306,11/2/87,3,2.4
SP,1987,306,11/2/87,5,2.3
SP,1987,306,11/2/87,8,2.2
SP,1987,306,11/2/87,8,2.3
SP,1987,306,11/2/87,10,2.4
SP,1987,306,11/2/87,12,2.2
SP,1987,306,11/2/87,15,2.3
SP,1987,306,11/2/87,17,2.5
SP,1987,320,11/16/87,0,3.9
SP,1987,320,11/16/87,3,3.9
SP,1987,320,11/16/87,5,3.5
SP,1987,320,11/16/87,8,3.8
SP,1987,320,11/16/87,10,4.1
SP,1987,320,11/16/87,12,3.6
SP,1987,320,11/16/87,15,3.4
SP,1987,320,11/16/87,15,3.8
SP,1987,320,11/16/87,17,3.5
SP,1988,19,1/19/88,0,1.1
SP,1988,19,1/19/88,3,2.1
SP,1988,19,1/19/88,5,2.3
SP,1988,19,1/19/88,8,1.9
SP,1988,19,1/19/88,10,2.7
SP,1988,19,1/19/88,12,2.7
SP,1988,19,1/19/88,15,1.7
SP,1988,19,1/19/88,15,1.8
SP,1988,19,1/19/88,17,3
SP,1988,60,2/29/88,0,2.6
SP,1988,60,2/29/88,3,0.9
SP,1988,60,2/29/88,5,0.5
SP,1988,60,2/29/88,8,0.2
SP,1988,60,2/29/88,10,0.3
SP,1988,60,2/29/88,12,0.1
SP,1988,60,2/29/88,15,0.4
SP,1988,60,2/29/88,18,3.2
SP,1988,60,2/29/88,18,3.6
SP,1988,95,4/4/88,0,0.5
SP,1988,95,4/4/88,0,0.7
SP,1988,95,4/4/88,3,1.8
SP,1988,95,4/4/88,5,1.7
SP,1988,95,4/4/88,8,1.8
SP,1988,95,4/4/88,10,1.9
SP,1988,95,4/4/88,12,1.3
SP,1988,95,4/4/88,15,1
SP,1988,95,4/4/88,18,1.6
SP,1988,116,4/25/88,0,4.4
SP,1988,116,4/25/88,3,5.3
SP,1988,116,4/25/88,5,5.8
SP,1988,116,4/25/88,8,6.3
SP,1988,116,4/25/88,10,5.9
SP,1988,116,4/25/88,12,5.8
SP,1988,116,4/25/88,15,4.5
SP,1988,116,4/25/88,18,3.7
SP,1988,116,4/25/88,18,2.6
SP,1988,130,5/9/88,0,2.1
SP,1988,130,5/9/88,3,1.6
SP,1988,130,5/9/88,5,2
SP,1988,130,5/9/88,5,1.8
SP,1988,130,5/9/88,8,4.5
SP,1988,130,5/9/88,10,8
SP,1988,130,5/9/88,12,12.4
SP,1988,130,5/9/88,15,5
SP,1988,130,5/9/88,18,4
SP,1988,145,5/24/88,0,0.9
SP,1988,145,5/24/88,3,1
SP,1988,145,5/24/88,5,0.9
SP,1988,145,5/24/88,8,0.9
SP,1988,145,5/24/88,8,1.1
SP,1988,145,5/24/88,10,2
SP,1988,145,5/24/88,12,3.9
SP,1988,145,5/24/88,15,28.6
SP,1988,145,5/24/88,18,5.8
SP,1988,158,6/6/88,0,0.8
SP,1988,158,6/6/88,3,1.2
SP,1988,158,6/6/88,5,1.2
SP,1988,158,6/6/88,8,1.5
SP,1988,158,6/6/88,10,1.7
SP,1988,158,6/6/88,12,3.1
SP,1988,158,6/6/88,12,2.1
SP,1988,158,6/6/88,15,35
SP,1988,158,6/6/88,18,4.2
SP,1988,173,6/21/88,0,1.7
SP,1988,173,6/21/88,3,1.7
SP,1988,173,6/21/88,5,2.7
SP,1988,173,6/21/88,8,3.9
SP,1988,173,6/21/88,10,3.1
SP,1988,173,6/21/88,12,3.1
SP,1988,173,6/21/88,15,3.4
SP,1988,173,6/21/88,15,3.2
SP,1988,173,6/21/88,18,1.5
SP,1988,187,7/5/88,0,1.2
SP,1988,187,7/5/88,3,1.5
SP,1988,187,7/5/88,5,1.4
SP,1988,187,7/5/88,5,1.3
SP,1988,187,7/5/88,8,2.2
SP,1988,187,7/5/88,10,3.1
SP,1988,187,7/5/88,12,3.3
SP,1988,187,7/5/88,15,4.2
SP,1988,187,7/5/88,18,1.6
SP,1988,200,7/18/88,0,1.6
SP,1988,200,7/18/88,3,0.1
SP,1988,200,7/18/88,5,0.4
SP,1988,200,7/18/88,8,0.3
SP,1988,200,7/18/88,10,-0.4
SP,1988,200,7/18/88,12,-0.2
SP,1988,200,7/18/88,15,8.2
SP,1988,200,7/18/88,15,7.7
SP,1988,200,7/18/88,18,2.1
SP,1988,214,8/1/88,0,0.8
SP,1988,214,8/1/88,3,1.2
SP,1988,214,8/1/88,5,1.5
SP,1988,214,8/1/88,5,1.5
SP,1988,214,8/1/88,8,1.8
SP,1988,214,8/1/88,10,1.9
SP,1988,214,8/1/88,12,2.8
SP,1988,214,8/1/88,15,5.3
SP,1988,214,8/1/88,18,4.7
SP,1988,229,8/16/88,0,0.8
SP,1988,229,8/16/88,0,0.8
SP,1988,229,8/16/88,3,1
SP,1988,229,8/16/88,5,1.6
SP,1988,229,8/16/88,8,1.5
SP,1988,229,8/16/88,10,2.3
SP,1988,229,8/16/88,12,2.6
SP,1988,229,8/16/88,15,5
SP,1988,229,8/16/88,18,3.6
SP,1988,242,8/29/88,0,1.3
SP,1988,242,8/29/88,3,1.4
SP,1988,242,8/29/88,5,1.3
SP,1988,242,8/29/88,8,1.3
SP,1988,242,8/29/88,10,1.4
SP,1988,242,8/29/88,12,2.9
SP,1988,242,8/29/88,15,2.8
SP,1988,242,8/29/88,18,7.2
SP,1988,242,8/29/88,18,7.1
SP,1988,256,9/12/88,0,1.7
SP,1988,256,9/12/88,3,1.9
SP,1988,256,9/12/88,5,1.8
SP,1988,256,9/12/88,8,1.4
SP,1988,256,9/12/88,8,1.7
SP,1988,256,9/12/88,10,4
SP,1988,256,9/12/88,12,2.7
SP,1988,256,9/12/88,15,7.6
SP,1988,256,9/12/88,18,8.2
SP,1988,271,9/27/88,0,3.1
SP,1988,271,9/27/88,3,3.1
SP,1988,271,9/27/88,5,2.8
SP,1988,271,9/27/88,8,2.7
SP,1988,271,9/27/88,10,3.1
SP,1988,271,9/27/88,12,3.2
SP,1988,271,9/27/88,15,13.6
SP,1988,271,9/27/88,15,13.9
SP,1988,271,9/27/88,18,4.4
SP,1988,284,10/10/88,0,1.5
SP,1988,284,10/10/88,3,1.5
SP,1988,284,10/10/88,5,1.7
SP,1988,284,10/10/88,8,2.3
SP,1988,284,10/10/88,8,2
SP,1988,284,10/10/88,10,1.5
SP,1988,284,10/10/88,12,1.6
SP,1988,284,10/10/88,15,2.1
SP,1988,284,10/10/88,18,5.3
SP,1988,298,10/24/88,0,2.7
SP,1988,298,10/24/88,3,2.7
SP,1988,298,10/24/88,5,2.1
SP,1988,298,10/24/88,8,2.6
SP,1988,298,10/24/88,10,2.7
SP,1988,298,10/24/88,12,2.8
SP,1988,298,10/24/88,15,3.1
SP,1988,298,10/24/88,18,3.5
SP,1988,298,10/24/88,18,4.2
SP,1988,313,11/8/88,0,3.2
SP,1988,313,11/8/88,3,3.5
SP,1988,313,11/8/88,5,3.4
SP,1988,313,11/8/88,8,3
SP,1988,313,11/8/88,10,2.9
SP,1988,313,11/8/88,10,3.5
SP,1988,313,11/8/88,12,3.6
SP,1988,313,11/8/88,15,3.6
SP,1988,313,11/8/88,18,3.3
SP,1989,12,1/12/89,0,11.1
SP,1989,12,1/12/89,0,10
SP,1989,12,1/12/89,3,1.2
SP,1989,12,1/12/89,5,1.5
SP,1989,12,1/12/89,8,1.4
SP,1989,12,1/12/89,10,1
SP,1989,12,1/12/89,12,1
SP,1989,12,1/12/89,15,0.6
SP,1989,12,1/12/89,18,2.1
SP,1989,54,2/23/89,0,2
SP,1989,54,2/23/89,3,0.5
SP,1989,54,2/23/89,5,0.8
SP,1989,54,2/23/89,8,0.4
SP,1989,54,2/23/89,10,0.3
SP,1989,54,2/23/89,12,0.2
SP,1989,54,2/23/89,15,0.2
SP,1989,54,2/23/89,18,1.2
SP,1989,54,2/23/89,18,1.1
SP,1989,88,3/29/89,0,0.7
SP,1989,88,3/29/89,0,1
SP,1989,88,3/29/89,3,1.4
SP,1989,88,3/29/89,5,1.2
SP,1989,88,3/29/89,8,0.7
SP,1989,88,3/29/89,10,0.6
SP,1989,88,3/29/89,12,0.6
SP,1989,88,3/29/89,15,0.3
SP,1989,88,3/29/89,18,0.9
SP,1989,121,5/1/89,0,3.9
SP,1989,121,5/1/89,3,5.3
SP,1989,121,5/1/89,5,7.8
SP,1989,121,5/1/89,8,7.4
SP,1989,121,5/1/89,10,9.2
SP,1989,121,5/1/89,10,19.3
SP,1989,121,5/1/89,12,8.3
SP,1989,121,5/1/89,15,4.6
SP,1989,121,5/1/89,18,2.3
SP,1989,137,5/17/89,0,2.1
SP,1989,137,5/17/89,3,3.2
SP,1989,137,5/17/89,5,3.9
SP,1989,137,5/17/89,8,7.8
SP,1989,137,5/17/89,10,9.6
SP,1989,137,5/17/89,12,6.4
SP,1989,137,5/17/89,15,3.3
SP,1989,137,5/17/89,18,3.3
SP,1989,137,5/17/89,18,3.4
SP,1989,150,5/30/89,0,2.1
SP,1989,150,5/30/89,3,2.4
SP,1989,150,5/30/89,5,2.2
SP,1989,150,5/30/89,8,3.8
SP,1989,150,5/30/89,10,9.6
SP,1989,150,5/30/89,12,15.5
SP,1989,150,5/30/89,15,3.9
SP,1989,150,5/30/89,18,4.1
SP,1989,150,5/30/89,18,3.8
SP,1989,164,6/13/89,0,2.2
SP,1989,164,6/13/89,3,1.8
SP,1989,164,6/13/89,5,1.9
SP,1989,164,6/13/89,8,4
SP,1989,164,6/13/89,10,10.2
SP,1989,164,6/13/89,12,11.5
SP,1989,164,6/13/89,15,5
SP,1989,164,6/13/89,18,2.8
SP,1989,164,6/13/89,18,2.7
SP,1989,177,6/26/89,0,1.4
SP,1989,177,6/26/89,3,1.3
SP,1989,177,6/26/89,5,1.6
SP,1989,177,6/26/89,8,2.6
SP,1989,177,6/26/89,10,4.7
SP,1989,177,6/26/89,10,5.1
SP,1989,177,6/26/89,12,11.5
SP,1989,177,6/26/89,15,14.6
SP,1989,177,6/26/89,18,4.1
SP,1989,191,7/10/89,0,1.1
SP,1989,191,7/10/89,3,1.1
SP,1989,191,7/10/89,5,1.3
SP,1989,191,7/10/89,8,1.4
SP,1989,191,7/10/89,10,3
SP,1989,191,7/10/89,12,9.3
SP,1989,191,7/10/89,15,23.7
SP,1989,191,7/10/89,18,31.6
SP,1989,191,7/10/89,18,32.4
SP,1989,205,7/24/89,0,1.1
SP,1989,205,7/24/89,3,0.9
SP,1989,205,7/24/89,5,0.9
SP,1989,205,7/24/89,8,2.1
SP,1989,205,7/24/89,10,2.5
SP,1989,205,7/24/89,12,6
SP,1989,205,7/24/89,12,5.9
SP,1989,205,7/24/89,15,15
SP,1989,205,7/24/89,18,7.7
SP,1989,220,8/8/89,0,0.9
SP,1989,220,8/8/89,3,0.6
SP,1989,220,8/8/89,5,0.7
SP,1989,220,8/8/89,8,1.3
SP,1989,220,8/8/89,10,2.2
SP,1989,220,8/8/89,12,4.5
SP,1989,220,8/8/89,15,6.3
SP,1989,220,8/8/89,15,7.7
SP,1989,220,8/8/89,18,4.9
SP,1989,233,8/21/89,0,0.9
SP,1989,233,8/21/89,3,1.1
SP,1989,233,8/21/89,5,1.3
SP,1989,233,8/21/89,8,1.6
SP,1989,233,8/21/89,10,2.3
SP,1989,233,8/21/89,10,2.5
SP,1989,233,8/21/89,12,4.9
SP,1989,233,8/21/89,15,6.6
SP,1989,233,8/21/89,18,6.8
SP,1989,248,9/5/89,0,1.3
SP,1989,248,9/5/89,3,1.2
SP,1989,248,9/5/89,5,1.5
SP,1989,248,9/5/89,8,1.5
SP,1989,248,9/5/89,10,2
SP,1989,248,9/5/89,10,1.5
SP,1989,248,9/5/89,12,5.5
SP,1989,248,9/5/89,15,3
SP,1989,248,9/5/89,18,6.8
SP,1989,261,9/18/89,0,0.7
SP,1989,261,9/18/89,3,0.9
SP,1989,261,9/18/89,5,0.9
SP,1989,261,9/18/89,8,0.8
SP,1989,261,9/18/89,8,1.2
SP,1989,261,9/18/89,10,1.3
SP,1989,261,9/18/89,12,2.8
SP,1989,261,9/18/89,15,6.4
SP,1989,261,9/18/89,18,8.1
SP,1989,275,10/2/89,3,0.4
SP,1989,275,10/2/89,5,1.3
SP,1989,275,10/2/89,8,1
SP,1989,275,10/2/89,10,1.2
SP,1989,275,10/2/89,12,3.1
SP,1989,275,10/2/89,15,13.9
SP,1989,275,10/2/89,15,9.6
SP,1989,275,10/2/89,18,7
SP,1989,289,10/16/89,0,1.3
SP,1989,289,10/16/89,3,1.3
SP,1989,289,10/16/89,5,1.3
SP,1989,289,10/16/89,8,1.4
SP,1989,289,10/16/89,10,1.3
SP,1989,289,10/16/89,12,1.7
SP,1989,289,10/16/89,12,1.4
SP,1989,289,10/16/89,15,19.6
SP,1989,289,10/16/89,18,3.9
SP,1989,305,11/1/89,0,2.1
SP,1989,305,11/1/89,3,2.1
SP,1989,305,11/1/89,5,2.2
SP,1989,305,11/1/89,8,1.9
SP,1989,305,11/1/89,10,2.1
SP,1989,305,11/1/89,12,1.9
SP,1989,305,11/1/89,15,1.3
SP,1989,305,11/1/89,18,2.5
SP,1989,305,11/1/89,18,2.4
SP,1989,318,11/14/89,0,2
SP,1989,318,11/14/89,3,1.8
SP,1989,318,11/14/89,5,1.9
SP,1989,318,11/14/89,8,1.6
SP,1989,318,11/14/89,10,1.8
SP,1989,318,11/14/89,10,1.5
SP,1989,318,11/14/89,12,1.8
SP,1989,318,11/14/89,15,1.5
SP,1989,318,11/14/89,18,2
SP,1990,17,1/17/90,0,2.8
SP,1990,17,1/17/90,0,3.6
SP,1990,17,1/17/90,3,0.8
SP,1990,17,1/17/90,5,0.3
SP,1990,17,1/17/90,8,0.2
SP,1990,17,1/17/90,10,0.1
SP,1990,17,1/17/90,12,0.1
SP,1990,17,1/17/90,15,0.2
SP,1990,17,1/17/90,18,1.4
SP,1990,50,2/19/90,0,2.1
SP,1990,50,2/19/90,3,0.5
SP,1990,50,2/19/90,5,0.4
SP,1990,50,2/19/90,8,0.1
SP,1990,50,2/19/90,10,0.1
SP,1990,50,2/19/90,10,0.2
SP,1990,50,2/19/90,12,0.1
SP,1990,50,2/19/90,15,0.3
SP,1990,50,2/19/90,18,1.6
SP,1990,87,3/28/90,0,0.7
SP,1990,87,3/28/90,3,2.3
SP,1990,87,3/28/90,5,5.8
SP,1990,87,3/28/90,8,4.5
SP,1990,87,3/28/90,10,3.4
SP,1990,87,3/28/90,10,3.5
SP,1990,87,3/28/90,12,2.3
SP,1990,87,3/28/90,15,1.7
SP,1990,87,3/28/90,18,1.9
SP,1990,120,4/30/90,0,3.4
SP,1990,120,4/30/90,0,3.1
SP,1990,120,4/30/90,3,3.9
SP,1990,120,4/30/90,5,6.3
SP,1990,120,4/30/90,8,7.2
SP,1990,120,4/30/90,10,6.1
SP,1990,120,4/30/90,12,4.7
SP,1990,120,4/30/90,15,2.5
SP,1990,120,4/30/90,18,2.9
SP,1990,135,5/15/90,0,1.4
SP,1990,135,5/15/90,3,1.4
SP,1990,135,5/15/90,5,1.5
SP,1990,135,5/15/90,8,2.7
SP,1990,135,5/15/90,10,4.8
SP,1990,135,5/15/90,12,6.8
SP,1990,135,5/15/90,15,5.9
SP,1990,135,5/15/90,18,5
SP,1990,135,5/15/90,18,3.5
SP,1990,149,5/29/90,0,0.8
SP,1990,149,5/29/90,3,1
SP,1990,149,5/29/90,5,1.3
SP,1990,149,5/29/90,8,1.6
SP,1990,149,5/29/90,8,2.2
SP,1990,149,5/29/90,10,2.6
SP,1990,149,5/29/90,12,5.4
SP,1990,149,5/29/90,15,13.2
SP,1990,149,5/29/90,18,12.4
SP,1990,165,6/14/90,0,0.9
SP,1990,165,6/14/90,3,1.2
SP,1990,165,6/14/90,5,1.5
SP,1990,165,6/14/90,8,2.4
SP,1990,165,6/14/90,10,3.6
SP,1990,165,6/14/90,12,9.3
SP,1990,165,6/14/90,15,14.4
SP,1990,165,6/14/90,18,11.6
SP,1990,165,6/14/90,18,11.6
SP,1990,177,6/26/90,0,0.2
SP,1990,177,6/26/90,3,0.2
SP,1990,177,6/26/90,5,0.6
SP,1990,177,6/26/90,5,0.4
SP,1990,177,6/26/90,8,1
SP,1990,177,6/26/90,10,2
SP,1990,177,6/26/90,12,2.8
SP,1990,177,6/26/90,15,10.6
SP,1990,177,6/26/90,18,6.8
SP,1990,204,7/23/90,0,0.8
SP,1990,204,7/23/90,3,0.8
SP,1990,204,7/23/90,5,0.9
SP,1990,204,7/23/90,5,1.2
SP,1990,204,7/23/90,8,18.9
SP,1990,204,7/23/90,10,1.1
SP,1990,204,7/23/90,12,3.5
SP,1990,204,7/23/90,15,7.9
SP,1990,204,7/23/90,18,10.8
SP,1990,219,8/7/90,0,0.5
SP,1990,219,8/7/90,3,0.5
SP,1990,219,8/7/90,5,0.7
SP,1990,219,8/7/90,8,0.8
SP,1990,219,8/7/90,10,1.4
SP,1990,219,8/7/90,12,3
SP,1990,219,8/7/90,15,2.3
SP,1990,219,8/7/90,15,3.8
SP,1990,219,8/7/90,18,9.2
SP,1990,233,8/21/90,0,0.9
