
"lakeid","year4","sampledate","depth","ph","alk","dic","tic","doc","toc","no2","totnf","totnuf","totpf","totpuf","drsif","brsif","brsiuf","tpm"
"SP",2015,"2015-05-05",14.00,,,,,,,,,,,,,,,
"SP",2015,"2015-05-05",15.00,,,,,,,,,,,,,,,
"SP",2015,"2015-05-05",16.00,,,,,,,,,,,,,,,
"SP",2015,"2015-05-05",17.00,,,,,,,,,,,,,,,
"SP",2015,"2015-05-05",18.00,,,,,,,,,,,,,,,
"SP",2015,"2015-05-18",0.00,7.93,,8.05,8.16,2.98,3.61,,152,170,4,4,3006,,,0.31
"SP",2015,"2015-05-18",1.00,,,,,,,,,,,,,,,
"SP",2015,"2015-05-18",2.00,,,,,,,,,,,,,,,
"SP",2015,"2015-05-18",3.00,,,,,,,,,,,,,,,
"SP",2015,"2015-05-18",4.00,,,,,,,,,,,,,,,
"SP",2015,"2015-05-18",5.00,7.98,,-99.00,8.66,-99.00,3.95,,176,198,1,3,3081,,,0.49
"SP",2015,"2015-05-18",6.00,,,,,,,,,,,,,,,
"SP",2015,"2015-05-18",7.00,,,,,,,,,,,,,,,
"SP",2015,"2015-05-18",8.00,8.13,,-99.00,8.40,-99.00,3.60,,145,211,2,8,3123,,,0.94
"SP",2015,"2015-05-18",9.00,,,,,,,,,,,,,,,
"SP",2015,"2015-05-18",10.00,,,,,,,,,,,,,,,
"SP",2015,"2015-05-18",11.00,,,,,,,,,,,,,,,
"SP",2015,"2015-05-18",12.00,7.27,,8.89,9.30,2.89,3.59,,155,180,3,9,3332,,,1.63
"SP",2015,"2015-05-18",12.00,7.27,,8.86,9.31,2.90,3.54,,167,189,3,9,3323,,,1.42
"SP",2015,"2015-05-18",13.00,,,,,,,,,,,,,,,
"SP",2015,"2015-05-18",14.00,,,,,,,,,,,,,,,
"SP",2015,"2015-05-18",15.00,,,,,,,,,,,,,,,
"SP",2015,"2015-05-18",16.00,,,,,,,,,,,,,,,
"SP",2015,"2015-05-18",17.00,,,,,,,,,,,,,,,
"SP",2015,"2015-05-18",18.00,6.97,,9.70,9.90,3.41,5.83,,467,279,2,10,3728,,,1.08
"SP",2015,"2015-06-01",0.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-01",1.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-01",2.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-01",3.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-01",4.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-01",5.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-01",6.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-01",7.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-01",8.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-01",9.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-01",10.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-01",11.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-01",12.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-01",13.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-01",14.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-01",15.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-01",15.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-01",16.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-01",17.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-01",18.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-17",0.00,7.95,,7.92,8.39,2.88,2.92,,183,174,2,3,2793,,,0.64
"SP",2015,"2015-06-17",1.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-17",2.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-17",3.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-17",4.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-17",5.00,8.02,,8.01,8.46,2.72,2.74,,168,171,2,14,2835,,,0.52
"SP",2015,"2015-06-17",6.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-17",7.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-17",8.00,8.03,,8.09,8.50,2.63,2.74,,177,172,2,2,2900,,,0.54
"SP",2015,"2015-06-17",8.00,8.04,,8.10,8.50,2.72,2.95,,169,205,2,1,2936,,,0.65
"SP",2015,"2015-06-17",9.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-17",10.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-17",11.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-17",12.00,7.35,,8.78,9.10,2.78,2.83,,199,200,3,5,3208,,,1.12
"SP",2015,"2015-06-17",13.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-17",14.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-17",15.00,6.85,,9.66,9.90,2.56,2.65,,222,227,3,23,3660,,,0.74
"SP",2015,"2015-06-17",16.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-17",17.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-17",18.00,6.75,,10.15,10.52,2.55,2.94,,568,387,3,9,3838,,,1.31
"SP",2015,"2015-06-29",0.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-29",1.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-29",2.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-29",3.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-29",4.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-29",5.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-29",6.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-29",7.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-29",8.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-29",8.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-29",9.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-29",10.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-29",11.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-29",12.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-29",13.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-29",14.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-29",15.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-29",16.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-29",17.00,,,,,,,,,,,,,,,
"SP",2015,"2015-06-29",18.00,,,,,,,,,,,,,,,
"SP",2015,"2015-07-15",0.00,8.21,,7.84,8.05,3.13,3.32,,146,181,9,0,2834,,,0.90
"SP",2015,"2015-07-15",1.00,,,,,,,,,,,,,,,
"SP",2015,"2015-07-15",2.00,,,,,,,,,,,,,,,
"SP",2015,"2015-07-15",3.00,,,,,,,,,,,,,,,
"SP",2015,"2015-07-15",4.00,,,,,,,,,,,,,,,
"SP",2015,"2015-07-15",5.00,8.24,,7.85,7.99,3.13,3.20,,372,210,9,15,2540,,,0.71
"SP",2015,"2015-07-15",6.00,,,,,,,,,,,,,,,
"SP",2015,"2015-07-15",7.00,,,,,,,,,,,,,,,
"SP",2015,"2015-07-15",8.00,8.37,,8.05,8.38,3.09,3.19,,163,237,0,8,2911,,,1.71
"SP",2015,"2015-07-15",8.00,8.34,,7.96,8.35,2.94,3.00,,187,65,1,9,2947,,,1.25
"SP",2015,"2015-07-15",9.00,,,,,,,,,,,,,,,
"SP",2015,"2015-07-15",10.00,,,,,,,,,,,,,,,
"SP",2015,"2015-07-15",11.00,,,,,,,,,,,,,,,
"SP",2015,"2015-07-15",12.00,,,,,,,,,,,,,,,
"SP",2015,"2015-07-15",13.00,,,,,,,,,,,,,,,
"SP",2015,"2015-07-15",14.00,,,,,,,,,,,,,,,
"SP",2015,"2015-07-15",15.00,7.01,,9.73,9.97,2.65,2.81,,167,226,2,12,3503,,,0.77
"SP",2015,"2015-07-15",16.00,,,,,,,,,,,,,,,
"SP",2015,"2015-07-15",17.00,,,,,,,,,,,,,,,
"SP",2015,"2015-07-15",18.00,6.78,,10.97,11.38,2.57,3.16,,524,478,1,24,4271,,,0.73
"SP",2015,"2015-07-28",0.00,,,,,,,,,,,,,,,
"SP",2015,"2015-07-28",1.00,,,,,,,,,,,,,,,
"SP",2015,"2015-07-28",2.00,,,,,,,,,,,,,,,
"SP",2015,"2015-07-28",3.00,,,,,,,,,,,,,,,
"SP",2015,"2015-07-28",4.00,,,,,,,,,,,,,,,
"SP",2015,"2015-07-28",5.00,,,,,,,,,,,,,,,
"SP",2015,"2015-07-28",6.00,,,,,,,,,,,,,,,
"SP",2015,"2015-07-28",7.00,,,,,,,,,,,,,,,
"SP",2015,"2015-07-28",8.00,,,,,,,,,,,,,,,
"SP",2015,"2015-07-28",9.00,,,,,,,,,,,,,,,
"SP",2015,"2015-07-28",10.00,,,,,,,,,,,,,,,
"SP",2015,"2015-07-28",11.00,,,,,,,,,,,,,,,
"SP",2015,"2015-07-28",12.00,,,,,,,,,,,,,,,
"SP",2015,"2015-07-28",13.00,,,,,,,,,,,,,,,
"SP",2015,"2015-07-28",14.00,,,,,,,,,,,,,,,
"SP",2015,"2015-07-28",15.00,,,,,,,,,,,,,,,
"SP",2015,"2015-07-28",16.00,,,,,,,,,,,,,,,
"SP",2015,"2015-07-28",17.00,,,,,,,,,,,,,,,
"SP",2015,"2015-07-28",18.00,,,,,,,,,,,,,,,
"SP",2015,"2015-07-28",18.00,,,,,,,,,,,,,,,
"SP",2015,"2015-08-11",0.00,8.14,720,6.45,6.46,3.17,3.30,,174,174,2,6,2827,,,0.54
"SP",2015,"2015-08-11",0.00,8.12,699,6.51,6.55,3.14,3.14,,157,159,3,3,2536,,,0.59
"SP",2015,"2015-08-11",1.00,,,,,,,,,,,,,,,
"SP",2015,"2015-08-11",2.00,,,,,,,,,,,,,,,
"SP",2015,"2015-08-11",3.00,,,,,,,,,,,,,,,
"SP",2015,"2015-08-11",4.00,,,,,,,,,,,,,,,
"SP",2015,"2015-08-11",5.00,8.15,701,6.51,6.53,3.09,3.11,,174,199,2,4,2842,,,0.67
"SP",2015,"2015-08-11",6.00,,,,,,,,,,,,,,,
"SP",2015,"2015-08-11",7.00,,,,,,,,,,,,,,,
"SP",2015,"2015-08-11",8.00,,,,,,,,,,,,,,,
"SP",2015,"2015-08-11",9.00,,,,,,,,,,,,,,,
"SP",2015,"2015-08-11",10.00,7.92,714,6.75,6.89,3.10,3.12,,181,195,4,6,3045,,,0.46
"SP",2015,"2015-08-11",11.00,,,,,,,,,,,,,,,
"SP",2015,"2015-08-11",12.00,7.47,713,7.14,7.16,2.93,2.98,,174,203,5,11,2949,,,0.45
"SP",2015,"2015-08-11",13.00,,,,,,,,,,,,,,,
"SP",2015,"2015-08-11",14.00,,,,,,,,,,,,,,,
"SP",2015,"2015-08-11",15.00,6.89,728,8.36,8.48,2.70,2.86,,174,213,4,12,3208,,,0.76
"SP",2015,"2015-08-11",16.00,,,,,,,,,,,,,,,
"SP",2015,"2015-08-11",17.00,,,,,,,,,,,,,,,
"SP",2015,"2015-08-11",18.00,6.71,749,9.72,9.78,2.58,3.00,,464,487,4,17,4049,,,1.88
"SP",2015,"2015-08-24",0.00,,,,,,,,,,,,,,,
"SP",2015,"2015-08-24",1.00,,,,,,,,,,,,,,,
"SP",2015,"2015-08-24",2.00,,,,,,,,,,,,,,,
"SP",2015,"2015-08-24",3.00,,,,,,,,,,,,,,,
"SP",2015,"2015-08-24",4.00,,,,,,,,,,,,,,,
"SP",2015,"2015-08-24",5.00,,,,,,,,,,,,,,,
"SP",2015,"2015-08-24",6.00,,,,,,,,,,,,,,,
"SP",2015,"2015-08-24",7.00,,,,,,,,,,,,,,,
"SP",2015,"2015-08-24",8.00,,,,,,,,,,,,,,,
"SP",2015,"2015-08-24",8.00,,,,,,,,,,,,,,,
"SP",2015,"2015-08-24",9.00,,,,,,,,,,,,,,,
"SP",2015,"2015-08-24",10.00,,,,,,,,,,,,,,,
"SP",2015,"2015-08-24",11.00,,,,,,,,,,,,,,,
"SP",2015,"2015-08-24",12.00,,,,,,,,,,,,,,,
"SP",2015,"2015-08-24",13.00,,,,,,,,,,,,,,,
"SP",2015,"2015-08-24",14.00,,,,,,,,,,,,,,,
"SP",2015,"2015-08-24",15.00,,,,,,,,,,,,,,,
"SP",2015,"2015-08-24",16.00,,,,,,,,,,,,,,,
"SP",2015,"2015-08-24",17.00,,,,,,,,,,,,,,,
"SP",2015,"2015-08-24",18.00,,,,,,,,,,,,,,,
"SP",2015,"2015-09-08",0.00,8.04,,7.70,8.09,3.29,3.33,,142,158,2,3,3241,,,0.91
"SP",2015,"2015-09-08",1.00,,,,,,,,,,,,,,,
"SP",2015,"2015-09-08",2.00,,,,,,,,,,,,,,,
"SP",2015,"2015-09-08",3.00,,,,,,,,,,,,,,,
"SP",2015,"2015-09-08",4.00,,,,,,,,,,,,,,,
"SP",2015,"2015-09-08",5.00,8.10,,7.70,8.01,3.26,3.37,,143,164,2,4,3252,,,0.83
"SP",2015,"2015-09-08",6.00,,,,,,,,,,,,,,,
"SP",2015,"2015-09-08",7.00,,,,,,,,,,,,,,,
"SP",2015,"2015-09-08",8.00,,,,,,,,,,,,,,,
"SP",2015,"2015-09-08",9.00,,,,,,,,,,,,,,,
"SP",2015,"2015-09-08",10.00,7.74,,8.22,8.29,3.17,3.27,,133,222,3,11,3436,,,1.14
"SP",2015,"2015-09-08",11.00,,,,,,,,,,,,,,,
"SP",2015,"2015-09-08",12.00,7.26,,8.89,8.96,3.08,3.12,,145,225,3,12,3598,,,0.50
"SP",2015,"2015-09-08",13.00,,,,,,,,,,,,,,,
"SP",2015,"2015-09-08",14.00,,,,,,,,,,,,,,,
"SP",2015,"2015-09-08",15.00,6.74,,11.29,11.61,2.85,2.98,,173,450,2,46,4532,,,0.76
"SP",2015,"2015-09-08",15.00,6.75,,11.28,11.65,2.83,2.88,,166,471,3,54,4543,,,1.05
"SP",2015,"2015-09-08",16.00,,,,,,,,,,,,,,,
"SP",2015,"2015-09-08",17.00,,,,,,,,,,,,,,,
"SP",2015,"2015-09-08",18.00,6.79,,13.49,13.83,3.57,3.14,,697,869,6,42,6139,,,2.18
"SP",2015,"2015-09-23",0.00,,,,,,,,,,,,,,,
"SP",2015,"2015-09-23",1.00,,,,,,,,,,,,,,,
"SP",2015,"2015-09-23",2.00,,,,,,,,,,,,,,,
"SP",2015,"2015-09-23",3.00,,,,,,,,,,,,,,,
"SP",2015,"2015-09-23",4.00,,,,,,,,,,,,,,,
"SP",2015,"2015-09-23",5.00,,,,,,,,,,,,,,,
"SP",2015,"2015-09-23",6.00,,,,,,,,,,,,,,,
"SP",2015,"2015-09-23",7.00,,,,,,,,,,,,,,,
"SP",2015,"2015-09-23",8.00,,,,,,,,,,,,,,,
"SP",2015,"2015-09-23",9.00,,,,,,,,,,,,,,,
"SP",2015,"2015-09-23",10.00,,,,,,,,,,,,,,,
"SP",2015,"2015-09-23",11.00,,,,,,,,,,,,,,,
"SP",2015,"2015-09-23",12.00,,,,,,,,,,,,,,,
"SP",2015,"2015-09-23",13.00,,,,,,,,,,,,,,,
"SP",2015,"2015-09-23",14.00,,,,,,,,,,,,,,,
"SP",2015,"2015-09-23",15.00,,,,,,,,,,,,,,,
"SP",2015,"2015-09-23",16.00,,,,,,,,,,,,,,,
"SP",2015,"2015-09-23",17.00,,,,,,,,,,,,,,,
"SP",2015,"2015-09-23",18.00,,,,,,,,,,,,,,,
"SP",2015,"2015-09-23",18.00,,,,,,,,,,,,,,,
"SP",2015,"2015-10-07",0.00,7.95,,7.87,8.10,3.14,3.11,,175,193,3,5,2970,,,0.42
"SP",2015,"2015-10-07",0.00,7.93,,7.89,8.05,3.16,3.25,,148,173,1,4,2845,,,0.40
"SP",2015,"2015-10-07",1.00,,,,,,,,,,,,,,,
"SP",2015,"2015-10-07",2.00,,,,,,,,,,,,,,,
"SP",2015,"2015-10-07",3.00,,,,,,,,,,,,,,,
"SP",2015,"2015-10-07",4.00,,,,,,,,,,,,,,,
"SP",2015,"2015-10-07",5.00,,,,,,,,,,,,,,,
"SP",2015,"2015-10-07",6.00,,,,,,,,,,,,,,,
"SP",2015,"2015-10-07",7.00,,,,,,,,,,,,,,,
"SP",2015,"2015-10-07",8.00,,,,,,,,,,,,,,,
"SP",2015,"2015-10-07",9.00,,,,,,,,,,,,,,,
"SP",2015,"2015-10-07",10.00,7.83,,7.98,8.13,3.19,3.25,,155,187,2,2,2944,,,0.38
"SP",2015,"2015-10-07",11.00,,,,,,,,,,,,,,,
"SP",2015,"2015-10-07",12.00,7.15,,8.81,8.82,2.87,3.02,,136,273,2,16,3368,,,1.02
"SP",2015,"2015-10-07",13.00,,,,,,,,,,,,,,,
"SP",2015,"2015-10-07",14.00,,,,,,,,,,,,,,,
"SP",2015,"2015-10-07",15.00,6.73,,10.55,10.71,2.67,2.74,,258,375,11,36,4166,,,1.25
"SP",2015,"2015-10-07",16.00,,,,,,,,,,,,,,,
"SP",2015,"2015-10-07",17.00,,,,,,,,,,,,,,,
"SP",2015,"2015-10-07",18.00,6.83,,12.70,12.88,3.05,3.22,,569,769,0,27,5864,,,1.53
"SP",2015,"2015-10-21",0.00,,,,,,,,,,,,,,,
"SP",2015,"2015-10-21",1.00,,,,,,,,,,,,,,,
"SP",2015,"2015-10-21",2.00,,,,,,,,,,,,,,,
"SP",2015,"2015-10-21",3.00,,,,,,,,,,,,,,,
"SP",2015,"2015-10-21",4.00,,,,,,,,,,,,,,,
"SP",2015,"2015-10-21",5.00,,,,,,,,,,,,,,,
"SP",2015,"2015-10-21",6.00,,,,,,,,,,,,,,,
"SP",2015,"2015-10-21",7.00,,,,,,,,,,,,,,,
"SP",2015,"2015-10-21",8.00,,,,,,,,,,,,,,,
"SP",2015,"2015-10-21",9.00,,,,,,,,,,,,,,,
"SP",2015,"2015-10-21",10.00,,,,,,,,,,,,,,,
"SP",2015,"2015-10-21",11.00,,,,,,,,,,,,,,,
"SP",2015,"2015-10-21",12.00,,,,,,,,,,,,,,,
"SP",2015,"2015-10-21",13.00,,,,,,,,,,,,,,,
"SP",2015,"2015-10-21",14.00,,,,,,,,,,,,,,,
"SP",2015,"2015-10-21",15.00,,,,,,,,,,,,,,,
"SP",2015,"2015-10-21",16.00,,,,,,,,,,,,,,,
"SP",2015,"2015-10-21",17.00,,,,,,,,,,,,,,,
"SP",2015,"2015-10-21",18.00,,,,,,,,,,,,,,,
"SP",2015,"2015-10-21",18.00,,,,,,,,,,,,,,,
"SP",2015,"2015-11-17",0.00,7.43,698,7.91,7.98,2.83,2.91,,194,240,3,7,3724,,,0.90
"SP",2015,"2015-11-17",0.00,7.41,700,7.96,8.05,2.84,2.93,,178,181,2,5,3330,,,0.93
"SP",2015,"2015-11-17",1.00,,,,,,,,,,,,,,,
"SP",2015,"2015-11-17",2.00,,,,,,,,,,,,,,,
"SP",2015,"2015-11-17",3.00,,,,,,,,,,,,,,,
"SP",2015,"2015-11-17",4.00,,,,,,,,,,,,,,,
"SP",2015,"2015-11-17",5.00,,,,,,,,,,,,,,,
"SP",2015,"2015-11-17",6.00,,,,,,,,,,,,,,,
"SP",2015,"2015-11-17",7.00,,,,,,,,,,,,,,,
"SP",2015,"2015-11-17",8.00,,,,,,,,,,,,,,,
"SP",2015,"2015-11-17",9.00,,,,,,,,,,,,,,,
"SP",2015,"2015-11-17",10.00,7.38,701,8.06,8.14,2.81,2.96,,166,215,3,7,3212,,,0.85
"SP",2015,"2015-11-17",11.00,,,,,,,,,,,,,,,
"SP",2015,"2015-11-17",12.00,,,,,,,,,,,,,,,
"SP",2015,"2015-11-17",13.00,,,,,,,,,,,,,,,
"SP",2015,"2015-11-17",14.00,,,,,,,,,,,,,,,
"SP",2015,"2015-11-17",15.00,,,,,,,,,,,,,,,
"SP",2015,"2015-11-17",16.00,,,,,,,,,,,,,,,
"SP",2015,"2015-11-17",17.00,,,,,,,,,,,,,,,
"SP",2015,"2015-11-17",18.00,6.80,839,14.29,14.91,2.56,3.07,,830,1082,12,31,5763,,,1.09
"SP",2016,"2016-01-21",0.00,7.90,,8.21,8.54,3.68,3.65,,145,187,3,9,3610,,,
"SP",2016,"2016-01-21",1.00,,,,,,,,,,,,,,,
"SP",2016,"2016-01-21",2.00,,,,,,,,,,,,,,,
"SP",2016,"2016-01-21",3.00,,,,,,,,,,,,,,,
"SP",2016,"2016-01-21",4.00,,,,,,,,,,,,,,,
"SP",2016,"2016-01-21",5.00,,,,,,,,,,,,,,,
"SP",2016,"2016-01-21",6.00,,,,,,,,,,,,,,,
"SP",2016,"2016-01-21",7.00,,,,,,,,,,,,,,,
"SP",2016,"2016-01-21",8.00,,,,,,,,,,,,,,,
"SP",2016,"2016-01-21",9.00,,,,,,,,,,,,,,,
"SP",2016,"2016-01-21",10.00,7.44,,8.20,8.19,3.18,3.25,,141,171,3,9,3435,,,
"SP",2016,"2016-01-21",11.00,,,,,,,,,,,,,,,
"SP",2016,"2016-01-21",12.00,,,,,,,,,,,,,,,
"SP",2016,"2016-01-21",13.00,,,,,,,,,,,,,,,
"SP",2016,"2016-01-21",14.00,,,,,,,,,,,,,,,
"SP",2016,"2016-01-21",15.00,,,,,,,,,,,,,,,
"SP",2016,"2016-01-21",16.00,,,,,,,,,,,,,,,
"SP",2016,"2016-01-21",17.00,,,,,,,,,,,,,,,
"SP",2016,"2016-01-21",18.00,6.79,,11.61,11.80,3.19,2.98,,635,855,2,39,4920,,,
"SP",2016,"2016-01-21",18.00,6.80,,11.28,11.57,3.05,3.07,,601,887,4,40,4883,,,
"SP",2016,"2016-03-07",0.00,8.04,778,9.07,9.25,2.89,2.92,,171,190,2,3,3810,,,
"SP",2016,"2016-03-07",0.00,7.98,778,9.06,9.20,2.86,3.07,,172,201,1,3,3821,,,
"SP",2016,"2016-03-07",1.00,,,,,,,,,,,,,,,
"SP",2016,"2016-03-07",2.00,,,,,,,,,,,,,,,
"SP",2016,"2016-03-07",3.00,,,,,,,,,,,,,,,
"SP",2016,"2016-03-07",4.00,,,,,,,,,,,,,,,
"SP",2016,"2016-03-07",5.00,,,,,,,,,,,,,,,
"SP",2016,"2016-03-07",6.00,,,,,,,,,,,,,,,
"SP",2016,"2016-03-07",7.00,,,,,,,,,,,,,,,
"SP",2016,"2016-03-07",8.00,,,,,,,,,,,,,,,
"SP",2016,"2016-03-07",9.00,,,,,,,,,,,,,,,
"SP",2016,"2016-03-07",10.00,7.32,713,9.01,8.99,2.49,2.50,,257,231,1,6,3780,,,
"SP",2016,"2016-03-07",11.00,,,,,,,,,,,,,,,
"SP",2016,"2016-03-07",12.00,,,,,,,,,,,,,,,
"SP",2016,"2016-03-07",13.00,,,,,,,,,,,,,,,
"SP",2016,"2016-03-07",14.00,,,,,,,,,,,,,,,
"SP",2016,"2016-03-07",15.00,,,,,,,,,,,,,,,
"SP",2016,"2016-03-07",16.00,,,,,,,,,,,,,,,
"SP",2016,"2016-03-07",17.00,,,,,,,,,,,,,,,
"SP",2016,"2016-03-07",18.00,6.90,905,15.27,-99.00,2.36,-99.00,,1581,1785,7,34,7825,,,
"SP",2016,"2016-04-26",0.00,7.65,663,7.78,8.14,2.65,2.82,,157,224,0,5,3420,,,0.63
"SP",2016,"2016-04-26",1.00,,,,,,,,,,,,,,,
"SP",2016,"2016-04-26",2.00,,,,,,,,,,,,,,,
"SP",2016,"2016-04-26",3.00,,,,,,,,,,,,,,,
"SP",2016,"2016-04-26",4.00,,,,,,,,,,,,,,,
"SP",2016,"2016-04-26",5.00,,,,,,,,,,,,,,,
"SP",2016,"2016-04-26",6.00,,,,,,,,,,,,,,,
"SP",2016,"2016-04-26",7.00,,,,,,,,,,,,,,,
"SP",2016,"2016-04-26",8.00,,,,,,,,,,,,,,,
"SP",2016,"2016-04-26",9.00,,,,,,,,,,,,,,,
"SP",2016,"2016-04-26",10.00,7.51,687,8.06,8.24,2.61,2.71,,162,221,0,3,3455,,,0.78
"SP",2016,"2016-04-26",10.00,7.50,690,8.12,8.15,2.56,2.67,,161,210,0,2,3478,,,0.97
"SP",2016,"2016-04-26",11.00,,,,,,,,,,,,,,,
"SP",2016,"2016-04-26",12.00,,,,,,,,,,,,,,,
"SP",2016,"2016-04-26",13.00,,,,,,,,,,,,,,,
"SP",2016,"2016-04-26",14.00,,,,,,,,,,,,,,,
"SP",2016,"2016-04-26",15.00,,,,,,,,,,,,,,,
"SP",2016,"2016-04-26",16.00,,,,,,,,,,,,,,,
"SP",2016,"2016-04-26",17.00,,,,,,,,,,,,,,,
"SP",2016,"2016-04-26",18.00,7.05,719,9.31,9.61,2.53,2.54,,283,364,2,12,3977,,,0.93
"SP",2016,"2016-05-10",0.00,,,,,,,,,,,,,,,
"SP",2016,"2016-05-10",1.00,,,,,,,,,,,,,,,
"SP",2016,"2016-05-10",2.00,,,,,,,,,,,,,,,
"SP",2016,"2016-05-10",3.00,,,,,,,,,,,,,,,
"SP",2016,"2016-05-10",3.00,,,,,,,,,,,,,,,
"SP",2016,"2016-05-10",4.00,,,,,,,,,,,,,,,
"SP",2016,"2016-05-10",5.00,,,,,,,,,,,,,,,
"SP",2016,"2016-05-10",6.00,,,,,,,,,,,,,,,
"SP",2016,"2016-05-10",7.00,,,,,,,,,,,,,,,
"SP",2016,"2016-05-10",8.00,,,,,,,,,,,,,,,
"SP",2016,"2016-05-10",9.00,,,,,,,,,,,,,,,
"SP",2016,"2016-05-10",10.00,,,,,,,,,,,,,,,
"SP",2016,"2016-05-10",11.00,,,,,,,,,,,,,,,
"SP",2016,"2016-05-10",12.00,,,,,,,,,,,,,,,
"SP",2016,"2016-05-10",13.00,,,,,,,,,,,,,,,
"SP",2016,"2016-05-10",14.00,,,,,,,,,,,,,,,
"SP",2016,"2016-05-10",15.00,,,,,,,,,,,,,,,
"SP",2016,"2016-05-10",16.00,,,,,,,,,,,,,,,
"SP",2016,"2016-05-10",17.00,,,,,,,,,,,,,,,
"SP",2016,"2016-05-10",18.00,,,,,,,,,,,,,,,
"SP",2016,"2016-05-24",0.00,7.82,,8.73,9.05,2.89,2.90,,131,149,5,7,3490,,,0.90
"SP",2016,"2016-05-24",1.00,,,,,,,,,,,,,,,
"SP",2016,"2016-05-24",2.00,,,,,,,,,,,,,,,
"SP",2016,"2016-05-24",3.00,7.78,,8.79,9.12,2.85,2.85,,145,168,6,12,3494,,,0.73
"SP",2016,"2016-05-24",4.00,,,,,,,,,,,,,,,
"SP",2016,"2016-05-24",5.00,7.73,,8.69,9.02,2.86,2.93,,174,237,5,11,3476,,,0.76
"SP",2016,"2016-05-24",6.00,,,,,,,,,,,,,,,
"SP",2016,"2016-05-24",7.00,,,,,,,,,,,,,,,
"SP",2016,"2016-05-24",8.00,7.65,,9.31,9.66,2.50,2.59,,156,220,3,12,3681,,,1.00
"SP",2016,"2016-05-24",9.00,,,,,,,,,,,,,,,
"SP",2016,"2016-05-24",10.00,,,,,,,,,,,,,,,
"SP",2016,"2016-05-24",11.00,,,,,,,,,,,,,,,
"SP",2016,"2016-05-24",12.00,7.24,,9.30,9.60,2.53,2.61,,186,312,4,8,3649,,,1.00
"SP",2016,"2016-05-24",12.00,7.25,,8.73,9.13,2.81,2.80,,179,271,3,10,3497,,,0.92
"SP",2016,"2016-05-24",13.00,,,,,,,,,,,,,,,
"SP",2016,"2016-05-24",14.00,,,,,,,,,,,,,,,
"SP",2016,"2016-05-24",15.00,,,,,,,,,,,,,,,
"SP",2016,"2016-05-24",16.00,,,,,,,,,,,,,,,
"SP",2016,"2016-05-24",17.00,,,,,,,,,,,,,,,
"SP",2016,"2016-05-24",18.00,6.97,,10.35,10.47,2.42,2.47,,273,298,4,12,4049,,,0.82
