
"lakeid","year4","sampledate","depth","wtemp","o2","deck","light"
"SP",1991,"1991-05-22",18.00,5.20,5.4,,
"SP",1991,"1991-05-22",18.00,,,,
"SP",1991,"1991-06-03",0.00,21.60,8.7,1327,1068.00
"SP",1991,"1991-06-03",0.00,,,,
"SP",1991,"1991-06-03",1.00,21.60,8.7,1288,682.70
"SP",1991,"1991-06-03",2.00,21.50,8.8,1304,441.30
"SP",1991,"1991-06-03",3.00,20.50,9.1,1333,322.30
"SP",1991,"1991-06-03",4.00,16.40,11.3,1339,218.70
"SP",1991,"1991-06-03",5.00,13.00,12.7,1330,151.30
"SP",1991,"1991-06-03",6.00,9.90,13.6,1330,109.40
"SP",1991,"1991-06-03",7.00,9.20,13.7,1331,77.70
"SP",1991,"1991-06-03",8.00,8.60,13.8,1321,56.33
"SP",1991,"1991-06-03",9.00,7.90,13.5,1342,38.68
"SP",1991,"1991-06-03",10.00,7.40,12.7,1342,25.98
"SP",1991,"1991-06-03",11.00,6.90,11.3,1313,16.29
"SP",1991,"1991-06-03",12.00,6.30,8.8,1306,10.25
"SP",1991,"1991-06-03",13.00,5.90,7.4,1329,6.50
"SP",1991,"1991-06-03",14.00,5.60,6.0,1320,3.79
"SP",1991,"1991-06-03",15.00,5.50,5.4,1342,2.24
"SP",1991,"1991-06-03",16.00,5.40,4.9,1341,1.08
"SP",1991,"1991-06-03",17.00,5.40,4.2,1331,0.65
"SP",1991,"1991-06-03",18.00,5.30,2.2,,
"SP",1991,"1991-06-19",0.00,22.60,8.3,1327,1015.00
"SP",1991,"1991-06-19",1.00,22.60,8.3,1297,717.00
"SP",1991,"1991-06-19",2.00,22.60,8.3,1290,514.40
"SP",1991,"1991-06-19",3.00,22.50,8.2,1293,372.40
"SP",1991,"1991-06-19",4.00,21.70,9.1,1278,278.90
"SP",1991,"1991-06-19",5.00,15.60,12.7,1288,197.90
"SP",1991,"1991-06-19",6.00,12.30,13.9,1279,135.70
"SP",1991,"1991-06-19",7.00,10.60,14.1,1301,93.90
"SP",1991,"1991-06-19",8.00,9.40,14.1,1292,64.89
"SP",1991,"1991-06-19",8.00,,,,
"SP",1991,"1991-06-19",9.00,8.80,13.6,1283,46.61
"SP",1991,"1991-06-19",10.00,8.10,13.6,1252,33.17
"SP",1991,"1991-06-19",11.00,7.80,13.1,1250,24.28
"SP",1991,"1991-06-19",12.00,7.00,11.2,1275,16.41
"SP",1991,"1991-06-19",13.00,6.50,9.1,1272,9.78
"SP",1991,"1991-06-19",14.00,6.00,5.6,1236,6.19
"SP",1991,"1991-06-19",15.00,5.60,3.3,1168,3.24
"SP",1991,"1991-06-19",16.00,5.50,1.7,1226,1.58
"SP",1991,"1991-06-19",17.00,5.40,0.2,1244,0.56
"SP",1991,"1991-06-19",18.00,5.40,0.1,,
"SP",1991,"1991-07-01",0.00,21.80,8.2,205,165.50
"SP",1991,"1991-07-01",1.00,21.90,8.2,211,69.57
"SP",1991,"1991-07-01",2.00,21.90,8.2,213,64.33
"SP",1991,"1991-07-01",3.00,22.00,8.2,204,44.81
"SP",1991,"1991-07-01",4.00,22.00,8.2,194,31.10
"SP",1991,"1991-07-01",5.00,21.10,9.3,191,22.51
"SP",1991,"1991-07-01",6.00,14.60,13.1,193,17.00
"SP",1991,"1991-07-01",7.00,11.50,13.7,194,12.73
"SP",1991,"1991-07-01",8.00,10.20,13.9,192,9.19
"SP",1991,"1991-07-01",9.00,9.50,13.7,191,6.79
"SP",1991,"1991-07-01",10.00,8.50,13.2,194,4.86
"SP",1991,"1991-07-01",11.00,7.60,12.6,202,3.31
"SP",1991,"1991-07-01",12.00,7.20,11.5,209,2.06
"SP",1991,"1991-07-01",13.00,6.60,8.1,209,1.30
"SP",1991,"1991-07-01",14.00,6.00,4.9,213,0.56
"SP",1991,"1991-07-01",15.00,5.70,2.7,231,0.48
"SP",1991,"1991-07-01",15.00,,,,
"SP",1991,"1991-07-01",16.00,5.50,0.2,230,0.09
"SP",1991,"1991-07-01",17.00,5.50,0.2,,
"SP",1991,"1991-07-01",18.00,5.40,0.2,,
"SP",1991,"1991-07-16",0.00,23.10,8.1,935,1122.00
"SP",1991,"1991-07-16",1.00,23.10,8.2,854,755.00
"SP",1991,"1991-07-16",2.00,23.00,8.2,910,555.30
"SP",1991,"1991-07-16",3.00,22.90,8.2,856,401.80
"SP",1991,"1991-07-16",4.00,22.90,8.3,890,292.00
"SP",1991,"1991-07-16",5.00,22.20,8.6,1021,210.60
"SP",1991,"1991-07-16",5.00,,,,
"SP",1991,"1991-07-16",6.00,17.20,13.1,937,163.10
"SP",1991,"1991-07-16",7.00,13.10,13.8,930,126.00
"SP",1991,"1991-07-16",8.00,11.10,14.0,972,91.30
"SP",1991,"1991-07-16",9.00,9.70,13.9,1032,62.84
"SP",1991,"1991-07-16",10.00,8.80,13.7,945,41.45
"SP",1991,"1991-07-16",11.00,7.80,12.3,944,31.07
"SP",1991,"1991-07-16",12.00,7.20,9.9,1058,20.02
"SP",1991,"1991-07-16",13.00,6.70,7.3,1030,12.43
"SP",1991,"1991-07-16",14.00,6.30,5.1,1030,8.09
"SP",1991,"1991-07-16",15.00,5.90,2.3,1231,4.82
"SP",1991,"1991-07-16",16.00,5.70,0.4,1051,2.58
"SP",1991,"1991-07-16",17.00,5.60,0.3,1011,0.81
"SP",1991,"1991-07-16",18.00,5.50,0.3,,
"SP",1991,"1991-07-30",0.00,20.60,8.4,806,1240.00
"SP",1991,"1991-07-30",1.00,20.60,8.4,827,759.00
"SP",1991,"1991-07-30",2.00,20.70,8.4,838,514.40
"SP",1991,"1991-07-30",3.00,20.70,8.3,814,321.30
"SP",1991,"1991-07-30",4.00,20.70,8.3,821,207.70
"SP",1991,"1991-07-30",5.00,20.70,8.3,799,141.70
"SP",1991,"1991-07-30",6.00,20.60,8.3,797,104.40
"SP",1991,"1991-07-30",7.00,14.60,13.2,804,70.90
"SP",1991,"1991-07-30",8.00,12.20,13.0,798,55.93
"SP",1991,"1991-07-30",8.00,,,,
"SP",1991,"1991-07-30",9.00,10.50,12.9,799,38.90
"SP",1991,"1991-07-30",10.00,8.90,12.4,799,24.35
"SP",1991,"1991-07-30",11.00,8.10,11.3,808,16.72
"SP",1991,"1991-07-30",12.00,7.40,8.4,810,12.31
"SP",1991,"1991-07-30",13.00,6.70,5.5,817,8.67
"SP",1991,"1991-07-30",14.00,6.20,2.7,852,5.77
"SP",1991,"1991-07-30",15.00,6.00,0.7,882,3.96
"SP",1991,"1991-07-30",16.00,5.80,0.3,882,2.18
"SP",1991,"1991-07-30",17.00,5.60,0.3,878,1.13
"SP",1991,"1991-07-30",18.00,5.60,0.3,,
"SP",1991,"1991-08-12",0.00,21.90,8.5,840,815.00
"SP",1991,"1991-08-12",1.00,21.90,8.5,845,489.20
"SP",1991,"1991-08-12",2.00,21.90,8.6,839,348.10
"SP",1991,"1991-08-12",3.00,21.90,8.6,854,245.40
"SP",1991,"1991-08-12",4.00,21.70,8.6,863,176.00
"SP",1991,"1991-08-12",5.00,21.40,8.8,868,130.70
"SP",1991,"1991-08-12",6.00,20.70,9.2,880,95.50
"SP",1991,"1991-08-12",7.00,17.30,13.8,879,68.89
"SP",1991,"1991-08-12",8.00,13.00,13.7,890,47.61
"SP",1991,"1991-08-12",8.00,,,,
"SP",1991,"1991-08-12",9.00,11.10,13.4,897,33.02
"SP",1991,"1991-08-12",10.00,9.30,12.6,906,23.55
"SP",1991,"1991-08-12",11.00,8.40,10.8,902,17.24
"SP",1991,"1991-08-12",12.00,7.60,8.3,888,11.33
"SP",1991,"1991-08-12",13.00,6.90,5.1,878,7.48
"SP",1991,"1991-08-12",14.00,6.40,2.6,873,4.35
"SP",1991,"1991-08-12",15.00,6.10,0.2,873,2.88
"SP",1991,"1991-08-12",16.00,5.90,0.2,868,1.57
"SP",1991,"1991-08-12",17.00,5.70,0.1,875,0.60
"SP",1991,"1991-08-12",18.00,5.60,0.1,,
"SP",1991,"1991-08-28",0.00,23.50,8.5,1491,1472.00
"SP",1991,"1991-08-28",1.00,22.70,8.6,1456,793.00
"SP",1991,"1991-08-28",2.00,22.60,8.8,1470,367.60
"SP",1991,"1991-08-28",3.00,22.40,8.9,1494,272.00
"SP",1991,"1991-08-28",4.00,22.00,9.0,1512,317.90
"SP",1991,"1991-08-28",5.00,21.80,9.1,1513,263.60
"SP",1991,"1991-08-28",6.00,21.40,9.1,1527,194.70
"SP",1991,"1991-08-28",7.00,19.40,12.1,1520,149.10
"SP",1991,"1991-08-28",8.00,14.50,14.3,1527,108.20
"SP",1991,"1991-08-28",9.00,11.70,13.8,1506,76.00
"SP",1991,"1991-08-28",10.00,10.20,13.1,1470,54.16
"SP",1991,"1991-08-28",11.00,8.60,11.1,1459,36.67
"SP",1991,"1991-08-28",12.00,7.80,7.4,1495,22.94
"SP",1991,"1991-08-28",12.00,,,,
"SP",1991,"1991-08-28",13.00,6.90,3.5,1495,14.55
"SP",1991,"1991-08-28",14.00,6.40,1.0,1532,8.84
"SP",1991,"1991-08-28",15.00,6.00,0.3,1505,4.32
"SP",1991,"1991-08-28",16.00,5.90,0.3,1450,0.00
"SP",1991,"1991-08-28",17.00,5.70,0.2,,
"SP",1991,"1991-08-28",18.00,5.70,0.2,,
"SP",1991,"1991-09-09",0.00,20.00,8.9,402,295.50
"SP",1991,"1991-09-09",1.00,20.00,9.0,379,178.70
"SP",1991,"1991-09-09",2.00,20.00,9.0,376,105.80
"SP",1991,"1991-09-09",3.00,19.90,9.0,380,90.50
"SP",1991,"1991-09-09",4.00,19.90,9.0,405,79.70
"SP",1991,"1991-09-09",5.00,19.90,9.0,445,68.75
"SP",1991,"1991-09-09",5.00,,,,
"SP",1991,"1991-09-09",6.00,19.90,9.0,495,57.47
"SP",1991,"1991-09-09",7.00,19.90,9.0,549,48.03
"SP",1991,"1991-09-09",8.00,16.70,13.5,596,39.25
"SP",1991,"1991-09-09",9.00,12.00,13.6,647,29.65
"SP",1991,"1991-09-09",10.00,10.60,12.9,600,18.05
"SP",1991,"1991-09-09",11.00,9.10,11.0,464,8.82
"SP",1991,"1991-09-09",12.00,8.20,7.6,400,5.16
"SP",1991,"1991-09-09",13.00,7.40,3.9,358,2.41
"SP",1991,"1991-09-09",14.00,6.80,1.5,314,1.19
"SP",1991,"1991-09-09",15.00,6.40,0.2,292,0.55
"SP",1991,"1991-09-09",16.00,6.00,0.2,304,0.06
"SP",1991,"1991-09-09",17.00,5.90,0.1,,
"SP",1991,"1991-09-09",18.00,5.80,0.1,,
"SP",1991,"1991-09-23",0.00,15.10,10.4,1067,687.00
"SP",1991,"1991-09-23",1.00,15.10,10.4,1057,377.40
"SP",1991,"1991-09-23",2.00,15.20,10.4,950,219.50
"SP",1991,"1991-09-23",3.00,15.20,10.4,804,136.50
"SP",1991,"1991-09-23",4.00,15.20,10.4,1191,133.20
"SP",1991,"1991-09-23",5.00,15.20,10.4,1113,85.10
"SP",1991,"1991-09-23",6.00,15.20,10.4,589,36.82
"SP",1991,"1991-09-23",7.00,15.20,10.4,392,21.04
"SP",1991,"1991-09-23",8.00,15.20,10.4,389,15.15
"SP",1991,"1991-09-23",9.00,14.50,11.1,411,11.36
"SP",1991,"1991-09-23",10.00,12.10,13.4,477,9.38
"SP",1991,"1991-09-23",11.00,9.50,10.2,456,3.01
"SP",1991,"1991-09-23",11.00,,,,
"SP",1991,"1991-09-23",12.00,8.70,8.8,403,1.70
"SP",1991,"1991-09-23",12.00,,,,
"SP",1991,"1991-09-23",13.00,7.60,3.5,394,1.39
"SP",1991,"1991-09-23",14.00,6.70,0.3,393,0.63
"SP",1991,"1991-09-23",15.00,6.20,0.2,380,0.29
"SP",1991,"1991-09-23",16.00,6.00,0.2,425,0.15
"SP",1991,"1991-09-23",17.00,5.90,0.2,,
"SP",1991,"1991-09-23",18.00,5.80,0.2,,
"SP",1991,"1991-10-07",0.00,11.50,,416,332.50
"SP",1991,"1991-10-07",1.00,11.50,,447,223.70
"SP",1991,"1991-10-07",2.00,11.50,,602,216.50
"SP",1991,"1991-10-07",3.00,11.40,,1445,401.30
"SP",1991,"1991-10-07",4.00,11.40,,1435,279.40
"SP",1991,"1991-10-07",5.00,11.40,,1399,194.70
"SP",1991,"1991-10-07",6.00,11.40,,1337,120.60
"SP",1991,"1991-10-07",7.00,11.40,,1150,67.10
"SP",1991,"1991-10-07",8.00,11.30,,1481,65.40
"SP",1991,"1991-10-07",8.00,,,,
"SP",1991,"1991-10-07",9.00,11.40,,571,17.32
"SP",1991,"1991-10-07",10.00,11.30,,564,12.47
"SP",1991,"1991-10-07",11.00,11.30,,670,10.35
"SP",1991,"1991-10-07",12.00,9.80,,664,7.45
"SP",1991,"1991-10-07",13.00,7.80,,1044,7.25
"SP",1991,"1991-10-07",14.00,7.20,,1145,5.22
"SP",1991,"1991-10-07",15.00,6.40,,1551,3.99
"SP",1991,"1991-10-07",16.00,6.10,,966,0.50
"SP",1991,"1991-10-07",17.00,6.00,,,
"SP",1991,"1991-10-07",18.00,5.90,,,
"SP",1991,"1991-11-11",0.00,3.90,10.7,48,89.60
"SP",1991,"1991-11-11",1.00,3.90,10.7,48,41.99
"SP",1991,"1991-11-11",2.00,3.90,10.7,97,16.95
"SP",1991,"1991-11-11",3.00,3.90,10.6,97,10.79
"SP",1991,"1991-11-11",4.00,3.90,10.6,96,6.89
"SP",1991,"1991-11-11",5.00,3.90,10.6,96,4.34
"SP",1991,"1991-11-11",6.00,3.90,10.6,96,3.05
"SP",1991,"1991-11-11",7.00,3.90,10.6,96,1.44
"SP",1991,"1991-11-11",8.00,3.90,10.6,98,0.83
"SP",1991,"1991-11-11",9.00,3.90,10.6,99,0.39
"SP",1991,"1991-11-11",10.00,3.90,10.6,99,0.02
"SP",1991,"1991-11-11",10.00,,,,
"SP",1991,"1991-11-11",11.00,3.90,10.5,,
"SP",1991,"1991-11-11",12.00,3.90,10.5,,
"SP",1991,"1991-11-11",13.00,4.00,10.5,,
"SP",1991,"1991-11-11",14.00,4.00,10.5,,
"SP",1991,"1991-11-11",15.00,4.00,10.5,,
"SP",1991,"1991-11-11",16.00,4.00,10.5,,
"SP",1991,"1991-11-11",17.00,4.00,10.5,,
"SP",1991,"1991-11-11",18.00,4.00,10.5,,
"SP",1992,"1992-01-14",0.00,0.10,15.0,438,8.34
"SP",1992,"1992-01-14",1.00,1.00,13.9,412,7.10
"SP",1992,"1992-01-14",2.00,1.50,13.1,460,4.79
"SP",1992,"1992-01-14",3.00,1.80,12.5,471,2.75
"SP",1992,"1992-01-14",4.00,2.00,11.6,411,1.75
"SP",1992,"1992-01-14",5.00,2.10,11.5,396,1.43
"SP",1992,"1992-01-14",6.00,2.20,11.3,419,0.63
"SP",1992,"1992-01-14",7.00,2.30,11.2,442,0.82
"SP",1992,"1992-01-14",8.00,2.40,11.1,415,0.54
"SP",1992,"1992-01-14",9.00,2.50,10.9,414,0.53
"SP",1992,"1992-01-14",10.00,2.50,10.8,430,0.14
"SP",1992,"1992-01-14",11.00,2.60,10.7,435,0.41
"SP",1992,"1992-01-14",12.00,2.70,10.6,415,0.42
"SP",1992,"1992-01-14",13.00,2.80,10.2,,
"SP",1992,"1992-01-14",14.00,2.90,9.8,,
"SP",1992,"1992-01-14",15.00,3.00,9.2,,
"SP",1992,"1992-01-14",16.00,3.10,3.4,,
"SP",1992,"1992-01-14",17.00,3.20,1.0,,
"SP",1992,"1992-01-14",18.00,3.70,0.6,,
"SP",1992,"1992-01-14",18.00,,,,
"SP",1992,"1992-03-01",0.00,0.10,14.4,1355,8.70
"SP",1992,"1992-03-01",0.00,,,,
"SP",1992,"1992-03-01",1.00,0.70,13.8,1355,7.66
"SP",1992,"1992-03-01",2.00,1.70,12.3,1343,5.67
"SP",1992,"1992-03-01",3.00,2.10,11.4,1349,4.37
"SP",1992,"1992-03-01",4.00,2.30,11.0,1354,3.16
"SP",1992,"1992-03-01",5.00,2.30,10.7,1307,2.48
"SP",1992,"1992-03-01",6.00,2.40,10.6,1263,2.16
"SP",1992,"1992-03-01",7.00,2.50,10.4,1289,1.75
"SP",1992,"1992-03-01",8.00,2.60,10.3,1230,1.30
"SP",1992,"1992-03-01",9.00,2.70,10.1,1047,0.90
"SP",1992,"1992-03-01",10.00,2.80,9.9,1206,0.74
"SP",1992,"1992-03-01",11.00,2.90,9.5,1162,0.53
"SP",1992,"1992-03-01",12.00,2.90,8.8,1152,0.50
"SP",1992,"1992-03-01",12.00,,,,
"SP",1992,"1992-03-01",13.00,3.10,7.8,1167,0.31
"SP",1992,"1992-03-01",14.00,3.10,6.4,1159,0.05
"SP",1992,"1992-03-01",15.00,3.30,4.2,1140,0.00
"SP",1992,"1992-03-01",16.00,3.40,2.0,,
"SP",1992,"1992-03-01",17.00,3.60,0.5,,
"SP",1992,"1992-03-01",18.00,3.80,0.1,,
"SP",1992,"1992-03-27",0.00,0.40,13.8,1399,264.90
"SP",1992,"1992-03-27",1.00,1.70,13.2,1400,206.20
"SP",1992,"1992-03-27",2.00,2.40,12.2,1400,140.80
"SP",1992,"1992-03-27",3.00,2.60,11.7,1399,101.70
"SP",1992,"1992-03-27",4.00,2.70,11.3,1399,71.90
"SP",1992,"1992-03-27",5.00,2.70,10.9,1399,51.11
"SP",1992,"1992-03-27",6.00,2.70,10.9,1399,37.23
"SP",1992,"1992-03-27",7.00,2.70,10.6,1398,28.08
"SP",1992,"1992-03-27",8.00,2.70,10.1,1398,21.35
"SP",1992,"1992-03-27",9.00,2.70,10.0,1398,16.28
"SP",1992,"1992-03-27",10.00,2.80,9.3,1399,12.48
"SP",1992,"1992-03-27",11.00,2.90,8.8,1399,9.74
"SP",1992,"1992-03-27",12.00,3.00,8.2,1399,7.49
"SP",1992,"1992-03-27",13.00,3.10,7.0,1399,6.00
"SP",1992,"1992-03-27",14.00,3.30,5.0,1398,4.81
"SP",1992,"1992-03-27",15.00,3.30,4.1,1398,3.18
"SP",1992,"1992-03-27",16.00,3.40,3.4,1398,1.80
"SP",1992,"1992-03-27",17.00,3.80,0.2,1398,1.21
"SP",1992,"1992-03-27",18.00,3.90,0.1,1398,0.00
"SP",1992,"1992-03-27",18.00,,,,
"SP",1992,"1992-05-06",0.00,5.90,12.3,1024,841.00
"SP",1992,"1992-05-06",0.00,,,,
"SP",1992,"1992-05-06",1.00,5.90,12.4,1002,351.10
"SP",1992,"1992-05-06",2.00,5.90,12.3,1065,222.80
"SP",1992,"1992-05-06",3.00,5.80,12.3,1137,134.20
"SP",1992,"1992-05-06",4.00,5.80,12.4,1160,77.70
"SP",1992,"1992-05-06",5.00,5.70,12.1,1178,45.42
"SP",1992,"1992-05-06",6.00,5.30,11.9,1152,26.95
"SP",1992,"1992-05-06",7.00,5.20,11.8,1157,16.17
"SP",1992,"1992-05-06",8.00,5.10,11.8,1130,9.69
"SP",1992,"1992-05-06",9.00,5.00,11.8,1084,5.79
"SP",1992,"1992-05-06",10.00,5.00,11.8,1062,3.15
"SP",1992,"1992-05-06",11.00,4.90,11.6,1179,2.65
"SP",1992,"1992-05-06",12.00,4.90,11.5,1122,1.00
"SP",1992,"1992-05-06",13.00,4.90,11.5,1133,0.50
"SP",1992,"1992-05-06",14.00,4.90,11.5,,
"SP",1992,"1992-05-06",15.00,4.90,11.4,,
"SP",1992,"1992-05-06",16.00,4.90,11.4,,
"SP",1992,"1992-05-06",17.00,4.80,11.2,,
"SP",1992,"1992-05-06",18.00,4.70,11.0,,
"SP",1992,"1992-05-19",0.00,13.60,11.4,1666,1518.00
"SP",1992,"1992-05-19",1.00,13.50,11.4,1647,887.00
"SP",1992,"1992-05-19",2.00,13.40,11.4,1644,584.40
"SP",1992,"1992-05-19",3.00,13.20,11.5,1662,368.80
"SP",1992,"1992-05-19",4.00,13.00,11.6,1674,190.20
"SP",1992,"1992-05-19",5.00,11.90,12.1,1649,159.60
"SP",1992,"1992-05-19",6.00,9.90,13.0,1649,104.20
"SP",1992,"1992-05-19",7.00,7.90,13.4,1675,61.49
"SP",1992,"1992-05-19",8.00,7.40,13.2,1677,42.27
"SP",1992,"1992-05-19",9.00,6.50,12.2,1680,28.65
"SP",1992,"1992-05-19",10.00,5.80,11.0,1637,18.93
"SP",1992,"1992-05-19",11.00,5.50,10.6,1646,12.32
"SP",1992,"1992-05-19",12.00,5.50,10.4,1635,8.81
"SP",1992,"1992-05-19",13.00,5.40,10.3,1600,6.06
"SP",1992,"1992-05-19",14.00,5.30,10.1,1628,4.01
"SP",1992,"1992-05-19",15.00,5.20,10.0,1619,2.50
"SP",1992,"1992-05-19",16.00,5.10,9.7,1615,2.09
"SP",1992,"1992-05-19",17.00,5.00,9.5,1612,1.44
"SP",1992,"1992-05-19",18.00,5.00,9.3,,
"SP",1992,"1992-06-02",0.00,18.40,9.6,1226,1050.00
"SP",1992,"1992-06-02",1.00,18.10,9.7,1160,533.00
"SP",1992,"1992-06-02",2.00,17.60,10.1,1085,495.10
"SP",1992,"1992-06-02",3.00,16.60,10.5,1091,342.20
"SP",1992,"1992-06-02",4.00,15.80,10.8,1097,213.80
"SP",1992,"1992-06-02",5.00,14.30,11.3,1095,147.30
"SP",1992,"1992-06-02",6.00,11.20,12.9,1085,102.70
"SP",1992,"1992-06-02",7.00,9.50,13.4,1081,69.57
"SP",1992,"1992-06-02",8.00,8.00,13.3,1077,49.38
"SP",1992,"1992-06-02",9.00,7.30,13.3,1062,32.24
"SP",1992,"1992-06-02",10.00,6.50,12.5,1082,22.35
"SP",1992,"1992-06-02",11.00,5.80,10.8,1094,13.82
"SP",1992,"1992-06-02",12.00,5.60,10.2,1097,7.83
"SP",1992,"1992-06-02",12.00,,,,
"SP",1992,"1992-06-02",13.00,5.40,9.4,1099,5.17
"SP",1992,"1992-06-02",14.00,5.30,8.9,1094,3.59
"SP",1992,"1992-06-02",15.00,5.10,8.0,1093,2.97
"SP",1992,"1992-06-02",16.00,5.00,7.4,1099,1.91
"SP",1992,"1992-06-02",17.00,5.00,6.6,1103,0.96
"SP",1992,"1992-06-02",18.00,5.00,5.2,1101,1.18
"SP",1992,"1992-06-15",0.00,20.90,8.7,903,650.50
"SP",1992,"1992-06-15",1.00,20.90,8.7,914,205.90
"SP",1992,"1992-06-15",2.00,20.90,8.7,928,200.90
"SP",1992,"1992-06-15",3.00,20.90,8.7,932,182.60
"SP",1992,"1992-06-15",4.00,18.50,10.6,947,154.80
"SP",1992,"1992-06-15",5.00,15.50,11.9,967,118.30
"SP",1992,"1992-06-15",6.00,12.50,13.2,1167,104.80
"SP",1992,"1992-06-15",7.00,10.30,13.8,1252,85.20
"SP",1992,"1992-06-15",8.00,8.60,13.5,1123,51.66
"SP",1992,"1992-06-15",9.00,7.20,13.2,1217,41.40
"SP",1992,"1992-06-15",10.00,6.40,12.3,1145,28.88
"SP",1992,"1992-06-15",11.00,5.90,10.8,1129,19.33
"SP",1992,"1992-06-15",12.00,5.60,9.3,1067,9.79
"SP",1992,"1992-06-15",13.00,5.40,8.2,1131,6.06
"SP",1992,"1992-06-15",14.00,5.20,7.2,1124,3.37
"SP",1992,"1992-06-15",15.00,5.20,6.4,1068,1.75
"SP",1992,"1992-06-15",16.00,5.10,5.0,1073,1.03
"SP",1992,"1992-06-15",17.00,5.00,3.2,1086,3.02
"SP",1992,"1992-06-15",18.00,5.00,0.9,,
"SP",1992,"1992-06-30",0.00,17.40,9.6,847,811.00
"SP",1992,"1992-06-30",1.00,17.40,9.8,851,554.70
"SP",1992,"1992-06-30",2.00,17.40,10.0,837,371.30
"SP",1992,"1992-06-30",3.00,17.30,10.1,829,268.60
"SP",1992,"1992-06-30",4.00,16.90,10.3,842,186.50
"SP",1992,"1992-06-30",5.00,16.70,10.0,841,119.20
"SP",1992,"1992-06-30",6.00,16.10,10.1,829,93.10
"SP",1992,"1992-06-30",7.00,13.10,13.6,833,70.70
"SP",1992,"1992-06-30",8.00,9.40,14.0,840,48.22
"SP",1992,"1992-06-30",9.00,8.30,13.9,850,31.65
"SP",1992,"1992-06-30",10.00,7.50,13.8,846,20.89
"SP",1992,"1992-06-30",11.00,6.90,13.5,859,13.59
"SP",1992,"1992-06-30",12.00,6.30,11.9,860,8.70
"SP",1992,"1992-06-30",13.00,5.90,9.8,859,5.17
"SP",1992,"1992-06-30",14.00,5.50,8.0,852,2.86
"SP",1992,"1992-06-30",15.00,5.20,5.8,870,1.89
"SP",1992,"1992-06-30",15.00,,,,
"SP",1992,"1992-06-30",16.00,5.10,4.6,873,1.71
"SP",1992,"1992-06-30",17.00,5.10,2.0,880,1.16
"SP",1992,"1992-06-30",18.00,5.10,0.4,875,0.55
"SP",1992,"1992-07-14",0.00,18.90,8.7,1297,1276.00
"SP",1992,"1992-07-14",1.00,18.90,8.7,1306,707.00
"SP",1992,"1992-07-14",2.00,18.90,8.7,1307,433.70
"SP",1992,"1992-07-14",3.00,18.80,8.7,1305,389.20
"SP",1992,"1992-07-14",4.00,18.50,8.9,1303,224.70
"SP",1992,"1992-07-14",5.00,17.40,9.5,1314,184.50
"SP",1992,"1992-07-14",6.00,16.30,9.7,1312,137.40
"SP",1992,"1992-07-14",7.00,15.10,10.6,1311,88.30
"SP",1992,"1992-07-14",8.00,11.20,13.0,1306,64.61
"SP",1992,"1992-07-14",9.00,8.20,13.0,1307,46.06
"SP",1992,"1992-07-14",10.00,7.40,12.9,1313,31.93
"SP",1992,"1992-07-14",11.00,6.80,12.3,1316,19.05
"SP",1992,"1992-07-14",12.00,6.30,9.9,1319,11.98
"SP",1992,"1992-07-14",13.00,5.70,7.4,1309,8.43
"SP",1992,"1992-07-14",14.00,5.50,6.1,1315,5.69
"SP",1992,"1992-07-14",15.00,5.30,4.4,,
"SP",1992,"1992-07-14",16.00,5.20,2.3,,
"SP",1992,"1992-07-14",17.00,5.10,0.2,,
"SP",1992,"1992-07-14",18.00,5.10,0.2,,
"SP",1992,"1992-07-29",0.00,19.90,8.4,1141,866.00
"SP",1992,"1992-07-29",1.00,19.90,8.4,1251,630.50
"SP",1992,"1992-07-29",2.00,19.90,8.4,1248,422.10
"SP",1992,"1992-07-29",3.00,19.90,8.4,1336,273.50
"SP",1992,"1992-07-29",4.00,19.90,8.4,1348,211.20
"SP",1992,"1992-07-29",5.00,19.90,8.4,1320,153.40
"SP",1992,"1992-07-29",6.00,17.80,10.1,1263,96.70
"SP",1992,"1992-07-29",7.00,15.70,11.5,1279,70.10
"SP",1992,"1992-07-29",8.00,12.10,13.7,1303,49.25
"SP",1992,"1992-07-29",8.00,,,,
"SP",1992,"1992-07-29",9.00,9.60,13.6,1328,35.29
"SP",1992,"1992-07-29",10.00,7.80,13.4,1349,24.37
"SP",1992,"1992-07-29",11.00,6.70,11.0,1347,15.99
"SP",1992,"1992-07-29",12.00,6.20,8.5,1351,10.26
"SP",1992,"1992-07-29",13.00,5.80,7.0,1286,6.20
"SP",1992,"1992-07-29",14.00,5.50,4.6,1305,3.83
"SP",1992,"1992-07-29",15.00,5.30,2.3,1355,2.39
"SP",1992,"1992-07-29",16.00,5.20,1.0,,
"SP",1992,"1992-07-29",17.00,5.20,0.5,,
"SP",1992,"1992-07-29",18.00,5.10,0.3,,
"SP",1992,"1992-08-11",0.00,21.40,8.1,218,123.40
"SP",1992,"1992-08-11",1.00,21.40,8.2,214,61.88
"SP",1992,"1992-08-11",2.00,21.40,8.2,212,53.79
"SP",1992,"1992-08-11",3.00,21.40,8.2,210,45.87
"SP",1992,"1992-08-11",4.00,21.40,8.2,207,36.70
"SP",1992,"1992-08-11",5.00,21.30,8.2,207,30.17
"SP",1992,"1992-08-11",6.00,20.20,8.7,204,22.32
"SP",1992,"1992-08-11",7.00,15.80,12.9,203,16.76
"SP",1992,"1992-08-11",8.00,12.10,14.2,199,11.86
