lakeid,sampledate,wtemp,o2,o2sat,cond,frlight,chlor.surf,chlor.int,phaeo,ph,phair,alk,dic,tic,doc,toc,no3no2,no2,nh4,totnf,totnuf,totpf,totpuf,drsif,brsif,brsiuf,tpm,cl,so4,ca,mg,na,k,fe,mn,sampledate.y,avsnow,totice,whiteice,blueice,iceduration,season,bv.datePlus1.x,bv.dateMinus1.x
TB,6/26/06,9.83,2.24,23.03,NA,0.09,7.3,41.65,2.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,7/11/06,10.64,1.13,13.41,NA,0.1,6,49.49,4.55,5,5.46,NA,5.04,5.75,24.82,23.88,4.06,NA,337.76,918.79,1016.85,31.91,41.5,1199.55,NA,NA,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,7/24/06,10.57,0.83,10.13,NA,0.11,5.9,57.85,5.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,8/8/06,11.92,1.77,21.04,21.45,0.1,7.4,70.84,4.04,4.88,5.6,3.26,NA,NA,NA,NA,9.03,NA,285.43,836.56,955.44,24.58,41.39,1142.43,NA,NA,1.07,0.31,0.73,2.24,0.58,0.34,0.77,0.59,0.1,NA,0,0,0,0,NA,NA,NA,NA
TB,8/22/06,11.7,2.29,26.97,NA,0.1,21.2,42.25,4.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,9/7/06,11.59,2.04,23.59,NA,0.1,5,83,3.49,4.92,5.5,NA,5.37,6.52,23.29,23.69,6.57,NA,267.43,1144.28,1145.19,57.97,49.88,1394.83,NA,NA,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,9/19/06,9.82,1.89,19.32,NA,0.1,14.6,36.7,4.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,10/2/06,8.68,2.44,23.73,NA,0.1,4.3,19.01,4.6,5.11,5.59,NA,5.68,6.25,24.44,24.44,5.61,NA,345.43,1015.8,1090.13,37.2,45.32,1312.99,NA,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,10/17/06,5.92,2.76,23.66,NA,0.1,11.8,6.62,4.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,11/1/06,4.12,3.18,25.81,23.72,0.09,5.2,4.94,2.76,4.96,5.64,9.02,5.6,5.95,24.24,24.02,4.28,NA,517.68,1188.73,1315.03,58.05,76.11,1402.08,NA,NA,0.19,0.23,1.26,1.67,0.37,0.18,0.82,0.43,0.07,NA,0,0,0,0,NA,NA,NA,NA
TB,1/23/07,3.18,3.67,28.34,NA,0.15,5.2,4.39,9.95,4.95,5.38,NA,3.93,4.08,20.7,21.12,10.48,NA,236.27,901.68,978.39,19.84,35.65,1356.87,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1/23/07,10.6,28,12,16,137,1,1/24/07,1/22/07
TB,2/21/07,2.98,2.67,20.55,27.03,0.12,5,2.51,8.49,5,5.59,49.86,4.4,5.99,21.1,23.05,10.13,NA,345.29,804.28,1153.27,29.84,74.63,1419.18,NA,NA,0,0.29,1.19,1.57,0.42,0.23,0.78,0.43,0.08,2/21/07,13.3,36,13,23,137,1,2/22/07,2/20/07
TB,3/27/07,3.24,2.31,17.99,NA,0.05,18.3,5.39,3.95,5.08,5.84,NA,3.81,4.63,19.48,19.46,12.49,NA,309.06,416.24,931.5,26.07,43.26,1382.09,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3/27/07,0,25,2,23,137,1,3/28/07,3/26/07
TB,4/25/07,5.98,3.73,34.61,21.82,0.06,2.6,8.33,7.72,4.97,5.41,11.15,3.81,4.25,20.16,19.95,5.3,NA,350.77,1023.46,1060.04,29.07,40.38,1187.37,NA,NA,0.24,0.28,1.14,1.48,0.4,0.25,0.73,0.4,0.07,NA,0,0,0,0,NA,NA,NA,NA
TB,5/9/07,7.6,1.89,20.13,NA,0.08,NA,7.06,9.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,5/22/07,8.59,2.16,24.03,NA,0.07,1.5,14.89,6.84,5,5.16,NA,4.52,4.72,20.88,20.87,5.15,NA,366.59,1175.66,1229.72,42.09,52.23,1269.66,NA,NA,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,6/5/07,8.69,1.68,18.31,NA,0.06,3.2,53.96,4.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,6/18/07,10.07,1.09,13.43,NA,0.07,11.6,20.79,4.76,4.91,5.01,NA,4.27,5.46,20.46,20.3,7.15,NA,448.67,1127.65,1614,42.15,87.79,1230.68,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,7/5/07,10.48,1.74,19.93,NA,0.07,5.9,30.06,13.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,7/17/07,11.44,2.47,29.01,NA,0.07,4.3,34.59,5.53,5.25,5.44,NA,4.46,5.15,20.59,20.23,8,NA,442.51,1092,1304.92,59.57,67.15,1275.06,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,8/2/07,12.19,2.44,29.64,NA,0.06,8.1,36.51,7.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,8/13/07,12.02,2.35,27.91,22.44,0.06,16.3,54.07,12.78,5.05,5.37,19.1,5.89,6.16,32.85,20.62,10.66,NA,439.15,748.05,1331.83,44.26,59.08,1525.23,NA,NA,1.21,0.31,0.88,1.85,0.44,0.28,0.85,0.48,0.08,NA,0,0,0,0,NA,NA,NA,NA
TB,8/29/07,11.63,2.08,24.17,NA,0.07,100.5,77.6,10.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,9/13/07,10.36,2.08,21.75,NA,0.08,16.1,23.27,7.17,4.91,5.03,NA,3.76,4.46,18.48,18.4,9.07,NA,153.54,840.02,984.49,24.43,40.67,950.91,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,9/26/07,10.67,2.64,28.05,NA,0.07,5.4,27.76,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,10/9/07,10.55,2.75,28.76,NA,0.06,24.4,28.06,3.64,4.96,5.25,NA,4.92,5.54,19.91,20.11,2.8,NA,159.66,783.68,971.25,16.94,35.71,1205.02,NA,NA,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,10/24/07,8.16,4.18,38.55,NA,0.07,19.9,16.75,3.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,11/15/07,4.54,1.92,15.82,20.23,0.06,4.4,6.18,4.59,5.07,5.45,45.41,3.99,4.5,18.86,18.67,3.23,NA,143.09,831.36,1003.34,16.06,41.61,1139.62,NA,NA,0.05,0.24,1.41,1.61,0.44,0.26,0.76,0.38,0.08,NA,0,0,0,0,NA,NA,NA,NA
TB,1/28/08,2.97,0.14,1.12,NA,0,6.8,1.61,3.08,5.25,5.83,NA,4.92,5.2,19.21,19.03,6.02,NA,431.17,1080.25,1011.96,39.75,43.34,1206.97,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1/28/08,14.7,34,19,15,165,1,1/29/08,1/27/08
TB,2/25/08,2.87,0.46,3.64,20.72,0,1.8,1.26,2.82,5.3,5.97,79.24,4.58,4.86,14.47,19.5,19.34,NA,384.22,935.82,976.23,33.44,40.23,1189.78,NA,NA,0,0.28,0.74,1.56,0.42,0.26,0.76,0.4,0.07,2/25/08,22.2,42,23,19,165,1,2/26/08,2/24/08
TB,3/27/08,2.71,0.14,1.05,NA,0,1.9,0.78,3.04,5.39,6.18,NA,5.35,5.59,19.32,19.25,7.68,NA,408.43,898.06,965.19,36.46,46.16,1240.48,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3/27/08,12.3,53,35,18,165,1,3/28/08,3/26/08
TB,5/8/08,5.94,1.81,17.76,23.8,0.08,7.9,17.96,3.73,4.84,5.14,19.85,4.07,4.68,24.69,25.11,9.02,NA,361.04,973.86,1134.73,23.51,48.99,1155.3,NA,NA,0.38,0.28,1.28,1.7,0.44,0.22,0.66,0.38,0.07,NA,0,0,0,0,NA,NA,NA,NA
TB,5/21/08,6.99,2.09,20.85,NA,0.09,4.9,5.88,14.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,6/3/08,8.03,1.58,16.75,NA,0.07,3.1,10.45,5.31,5.1,5.4,NA,5.01,4.72,19.83,19.84,8.53,NA,313.87,926.16,994.91,29.8,45.17,1103.28,NA,NA,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,6/20/08,9.63,1.65,18.71,NA,0.06,12.8,27.57,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,6/30/08,10.6,2.13,24.17,NA,0.06,10.4,47.51,6.51,5.11,5.18,NA,4.64,5.35,19.94,19.6,7.39,NA,273.82,848.48,980.29,35.71,55.63,1368.98,NA,NA,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,7/16/08,10.95,1.43,16.95,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,7/28/08,12.41,1.56,18.92,NA,0.08,2.1,51.88,12.45,5.16,5.48,NA,5.4,5.45,22.66,20.37,4.36,NA,390.86,1023.16,1090.12,43.67,62.53,1343.52,NA,NA,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,8/13/08,12.04,2.43,28.75,NA,0.07,6.4,80.95,16.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,8/26/08,12.06,2.63,29.77,23.47,0.09,5.9,205.86,8.54,5.04,5.51,83.87,6.18,7.14,20.63,20.66,5.16,NA,304.78,1274.85,1473.52,61.3,78.64,1122.29,NA,NA,2.35,0.25,0.98,1.07,0.29,0.22,0.41,0.25,0.13,NA,0,0,0,0,NA,NA,NA,NA
TB,9/11/08,10.68,1.98,21.1,NA,0.07,11,111.34,13.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,9/23/08,10.98,2.2,24.42,NA,0.07,75.6,147.46,2.6,5.01,5.41,NA,6.15,7.58,20.78,20.17,7.65,NA,471.48,1108.24,1304.79,57.07,73.81,1130.4,NA,NA,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,10/6/08,9.2,3.53,34.57,NA,0.08,74.6,69.3,12.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,10/21/08,7.99,3.61,33.39,NA,0.05,9.7,8.99,6.81,5.13,5.48,NA,4.78,5.43,20.4,20.24,8.62,NA,223.61,1051.51,920.86,49.08,64.7,1042.72,NA,NA,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,11/11/08,4.69,3.99,32.9,22.76,0.07,7,5.79,3.74,5.13,5.59,64.31,4.18,5.9,21.34,20.91,12.25,NA,536.18,1196.65,1345.42,48.91,71.95,1201.69,NA,NA,0.16,0.2,0.98,1.77,0.48,0.28,0.74,0.45,0.07,NA,0,0,0,0,NA,NA,NA,NA
TB,1/22/09,2.99,0.16,1.24,NA,NA,98.6,26.55,2.62,5.19,5.67,NA,4.98,5.42,20.56,20.35,30.94,NA,326.45,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1/22/09,26.2,32,18,14,151,1,1/23/09,1/21/09
TB,2/17/09,2.79,0.1,0.79,21.72,0,5.9,1.94,2.52,5.23,5.82,58.8,5.61,5.1,18.66,18.59,8.3,NA,300.15,943.35,906.1,51.62,48.88,1227.69,NA,NA,0,0.44,1.75,1.79,0.47,0.25,0.78,0.44,0.08,2/17/09,6.2,48,23,25,151,1,2/18/09,2/16/09
TB,3/25/09,2.79,0.33,2.56,NA,0.02,13.3,4.74,2.6,5.26,5.84,NA,5.07,5.67,19.11,19.77,8.13,NA,285.02,953.31,870.35,48.04,51.46,1204.38,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3/25/09,0,42,24,18,151,1,3/26/09,3/24/09
TB,4/28/09,5.97,3.21,29.81,22.84,0.08,145.2,40.31,8.4,5.1,5.36,71.44,5.26,6.26,21.03,20.07,33.95,NA,505.58,1126.56,1590.83,102.08,147.26,1283.91,NA,NA,1.63,0.27,0.96,1.83,0.47,0.13,0.25,0.45,0.08,NA,0,0,0,0,NA,NA,NA,NA
TB,5/14/09,6.44,2.5,23.98,NA,0.07,106.3,28.12,12.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,5/29/09,8.25,2.59,28.13,NA,0.03,5.8,17.5,11.04,5.45,5.71,NA,4.62,5.36,16.38,16.35,13.11,NA,16.37,636.68,809,11.59,20.51,826.33,NA,NA,2.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,6/9/09,7.6,2.14,21.42,NA,0.04,6.3,29.97,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,6/22/09,10.86,2.18,26.14,NA,0.06,7.4,46.29,10.9,5.05,5.65,NA,5.34,6.79,19.16,18.7,6.32,NA,415.53,1081.06,1900.36,28.03,90.05,1255.36,NA,NA,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,7/6/09,9.51,2.82,31.45,NA,0.05,19,83.96,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,7/21/09,10.13,2.25,25.39,NA,0.06,12.4,73.34,10.29,5.03,5.48,NA,5.4,6.01,18.61,18.01,11.07,NA,88.19,700.44,953.66,14.93,48.35,936.73,NA,NA,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,8/5/09,10.29,2.97,31.78,NA,0.07,1.9,166.75,23.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,8/17/09,11.49,2.66,28.71,19.32,0.07,4.1,88.85,13.64,5.03,5.43,47.6,5.48,5.72,18.07,17.6,9.06,NA,90.81,714.02,1251.7,8.49,35.3,862.03,NA,NA,2.57,0.28,0.47,1.74,0.44,0.35,0.59,0.4,0.13,NA,0,0,0,0,NA,NA,NA,NA
TB,9/2/09,10.21,2.54,27.1,NA,0.08,21.4,118.82,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,9/15/09,11.69,1.62,19.1,NA,0.09,5.3,127.47,0,5.04,5.47,NA,4.79,5.36,17.18,17.01,5.87,NA,117.48,775.97,1015.44,19.84,38.37,879.96,NA,NA,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,9/28/09,10.16,1.7,18.08,NA,0.09,7.1,34.37,5.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,10/12/09,6.84,3.54,31.37,NA,0.07,22.5,18.9,5.13,5.17,5.62,NA,4.79,5.04,12.73,12.86,9.38,NA,113.84,703.94,808.24,11.63,24.68,919.23,NA,NA,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,10/27/09,5.42,4.33,36.58,NA,0.07,25.2,11.84,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,11/16/09,4.28,3.12,25.43,18.26,0.05,10.1,11.2,6.48,5.14,5.68,39.58,3.39,3.63,15.69,16,6,NA,89.02,677.48,789.14,11.77,26.23,952.95,NA,NA,0.38,0.27,1.28,1.55,0.43,0.33,0.79,0.33,0.07,NA,0,0,0,0,NA,NA,NA,NA
TB,1/14/10,3.27,1.24,9.86,NA,0,1.8,4.06,5.61,5.27,5.88,NA,19.98,3.74,10.63,15.56,7.8,NA,351.97,929.76,969.32,23.03,30.68,1036.21,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1/14/10,12,24,18,6,118,1,1/15/10,1/13/10
TB,2/22/10,2.79,0.1,0.79,20.55,0,1.5,2.62,4.7,5.31,6.14,75.85,4.98,5.17,16.63,17.13,7.21,NA,475.4,1033.07,1073.61,24.73,31.17,1053.37,NA,NA,0,0.29,1.02,1.64,0.46,0.34,0.82,0.4,0.08,2/22/10,18.8,33,17,16,118,1,2/23/10,2/21/10
TB,4/13/10,5.55,2.8,25.4,18.95,0.07,12.1,25.37,3.96,5.36,5.91,40,4.15,4.92,14.83,15.58,6.43,NA,316.44,826.65,932.99,16.77,37.85,836.44,NA,NA,1.2,0.22,-25.6,1.56,0.44,0.36,0.78,0.37,0.07,NA,0,0,0,0,NA,NA,NA,NA
TB,4/26/10,NA,NA,NA,NA,0.09,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,5/11/10,6.72,2.76,26.47,NA,0.07,10,27.03,7.14,5.22,5.74,NA,3.33,4,10.88,10.63,5.79,NA,372.55,763.21,1007.03,11.41,47.35,862.9,NA,NA,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,5/25/10,NA,NA,NA,NA,0.08,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,6/10/10,9.74,2.17,24.06,NA,0.1,5.1,58.42,7.73,5.24,5.75,NA,4.03,4.68,15.42,15.56,8.87,NA,214.87,657.95,804.79,12.59,42.42,942.53,NA,NA,1.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,6/23/10,NA,NA,NA,NA,0.09,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,7/7/10,11.28,1.88,22.34,NA,0.08,2.7,145.13,23.52,5.16,5.86,NA,3.77,4.65,16.06,15.93,4.66,NA,159.3,448.85,1703.48,6.39,141.92,583.75,NA,NA,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,7/22/10,NA,NA,NA,NA,0.09,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,8/3/10,13.57,1.83,23.06,17.78,0.1,9.9,81.47,11.34,5.23,5.79,63.87,3.51,3.84,14.96,15.14,2.74,NA,129.37,702.01,761.72,17.62,28.81,119.26,NA,NA,0.8,0.36,1.07,1.53,0.41,0.31,0.71,0.3,0.07,NA,0,0,0,0,NA,NA,NA,NA
TB,8/16/10,NA,NA,NA,NA,0.09,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,9/1/10,14.5,1.95,24.28,NA,0.09,9.1,42.77,7.45,4.89,5.2,NA,4.35,5.18,17.32,17.49,7.54,NA,121.19,707.15,833.77,1.07,4.13,655.58,NA,NA,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,9/14/10,NA,NA,NA,NA,0.08,26.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,9/28/10,10.23,3.1,31.03,NA,0.07,3.6,15.41,5.7,4.71,4.86,NA,4.78,5.52,19.64,19.57,4.9,NA,264.97,815.2,969.4,24.43,43.77,755.87,NA,NA,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,10/11/10,NA,NA,NA,NA,0.07,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,10/26/10,8.45,3.45,31.97,NA,0.06,3.1,15.21,6.4,5.03,5.45,NA,3.75,3.91,16.91,17.62,18.16,NA,271.25,627.1,657.61,20.56,31.6,725.03,NA,NA,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,11/15/10,4.95,2.86,23.75,20,0.06,2,1.99,4.76,5.18,5.52,57.2,3.48,3.79,19.22,19.74,12.13,NA,359.46,1040.43,1052.1,22.32,25.47,758.94,NA,NA,0.29,0.64,1.49,1.57,0.41,0.29,0.67,0.37,0.07,NA,0,0,0,0,NA,NA,NA,NA
TB,1/24/11,3.17,0.44,3.38,NA,0,2.3,1.49,1.32,5.15,5.75,NA,4.51,4.99,18.99,19.17,9.27,NA,480.92,993.14,1006.85,36.76,29.17,895.93,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1/24/11,18.3,34,18,16,153,1,1/25/11,1/23/11
TB,2/15/11,2.99,0.19,1.39,21.98,0,1.6,1.84,1.98,5.24,5.99,78.14,4.73,5.64,18.49,18.83,6.3,NA,576.07,1140.03,1127.13,49.16,44.77,784.66,NA,NA,0,0.49,1.3,1.64,0.44,0.31,0.75,0.43,0.07,2/15/11,19.9,36,18,18,153,1,2/16/11,2/14/11
TB,3/16/11,2.96,0.12,0.92,NA,0,6.6,2.69,2.86,5.23,5.83,NA,4.56,5.02,21.09,19.76,7.03,NA,609.64,1224.33,1266.83,52.19,56.51,916.23,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3/16/11,11.3,48,23,25,153,1,3/17/11,3/15/11
TB,5/3/11,4.47,2.49,20.52,20.64,0.05,23.6,17.29,7.26,5.06,5.43,60.28,3.95,4.7,19.53,18.4,24.66,NA,403.96,995.58,1035.93,30.62,41.16,1423.16,NA,NA,0.28,0.63,1.34,1.58,0.42,0.29,0.98,0.37,0.07,NA,0,0,0,0,NA,NA,NA,NA
TB,5/18/11,6.22,3.05,28.6,NA,0.05,10.7,19.2,5.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,6/1/11,7.83,3.19,32.81,NA,0.05,6.1,23.08,10.19,4.89,5.19,NA,4.23,4.83,19.61,19.85,15.98,NA,267.9,721.5,739.74,30.97,26.53,1320.75,NA,NA,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,6/14/11,8.74,2.35,25.62,NA,0.05,5.2,39.5,4.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,6/27/11,9.23,1.52,17.01,NA,0.03,8.1,43.41,4.69,4.84,5.12,NA,4.95,5.29,18.19,18.04,24.19,NA,241.44,822.37,985.39,41.74,61.4,1272.51,NA,NA,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
TB,7/13/11,10.4,0.99,11.09,NA,0.03,4.2,104.53,6.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
